Date,S.N.,Transaction No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2025-07-05,110,2025070305014661,HIDCL,22,38,67,291.00,19,497.00
2025-07-05,111,2025070305014660,HIDCL,96,38,224,291.00,65,184.00
2025-07-05,112,2025070305014654,HIDCL,55,39,500,291.10,145,550.00
2025-07-05,113,2025070305014597,HIDCL,96,68,469,291.00,136,479.00
2025-07-05,114,2025070305014594,HIDCL,96,59,100,291.00,29,100.00
2025-07-05,115,2025070305014583,HIDCL,96,42,207,291.00,60,237.00
2025-07-05,116,2025070305014836,HIDCL,49,21,1,900,291.00,552,900.00
2025-07-05,117,2025070305014798,HIDCL,49,25,100,290.90,29,090.00
2025-07-05,118,2025070305014740,HIDCL,49,28,78,290.80,22,682.40
2025-07-05,119,2025070305014739,HIDCL,41,28,172,291.00,50,052.00
2025-07-05,120,2025070305014738,HIDCL,41,58,139,291.00,40,449.00
2025-07-05,121,2025070305014670,HIDCL,41,38,209,291.00,60,819.00
2025-07-05,122,2025070305015015,HRL,48,32,100,908.00,90,800.00
2025-07-05,123,2025070305014998,HRL,48,34,15,907.90,13,618.50
2025-07-05,124,2025070305014602,HRL,38,38,10,905.00,9,050.00
2025-07-05,125,2025070305014587,HRL,38,66,10,905.00,9,050.00
2025-07-05,126,2025070305014584,HRL,38,41,100,905.00,90,500.00
2025-07-05,127,2025070305014563,HRL,38,49,80,905.00,72,400.00
2025-07-05,128,2025070305014713,HRL,51,58,20,907.00,18,140.00
2025-07-05,129,2025070305014712,HRL,51,58,20,906.00,18,120.00
2025-07-05,130,2025070305014711,HRL,51,38,10,905.30,9,053.00
2025-07-05,131,2025070305014710,HRL,51,35,10,905.00,9,050.00
2025-07-05,132,2025070305014716,HRL,51,48,29,908.00,26,332.00
2025-07-05,133,2025070305014715,HRL,51,32,31,908.00,28,148.00
2025-07-05,134,2025070305014714,HRL,51,3,100,907.00,90,700.00
2025-07-05,135,2025070305014919,HRL,42,41,20,905.00,18,100.00
2025-07-05,136,2025070305014854,HRL,33,45,100,904.20,90,420.00
2025-07-05,137,2025070305014853,HRL,22,45,50,904.30,45,215.00
2025-07-05,138,2025070305014852,HRL,43,45,50,905.00,45,250.00
2025-07-05,139,2025070305014821,HRL,60,57,500,907.00,453,500.00
2025-07-05,140,2025070305014817,HRL,43,42,50,905.00,45,250.00
2025-07-05,141,2025070305014930,HRL,60,48,300,907.00,272,100.00
2025-07-05,142,2025070305014929,HRL,60,57,100,907.00,90,700.00
2025-07-05,143,2025070305014922,HRL,42,58,10,905.00,9,050.00
2025-07-05,144,2025070305014997,HRL,48,48,221,907.00,200,447.00
2025-07-05,145,2025070305014993,HRL,42,46,50,905.00,45,250.00
2025-07-05,146,2025070305014883,ILI,53,47,100,457.60,45,760.00
2025-07-05,147,2025070305014784,ILI,57,47,147,457.60,67,267.20
2025-07-05,148,2025070305014783,ILI,57,42,296,457.60,135,449.60
2025-07-05,149,2025070305014782,ILI,57,46,221,457.60,101,129.60
2025-07-05,150,2025070305014781,ILI,57,40,336,457.50,153,720.00
2025-07-05,151,2025070305014777,ILI,4,40,14,457.50,6,405.00
2025-07-05,152,2025070305014586,ILI,40,46,40,457.60,18,304.00
2025-07-05,153,2025070305014730,ILI,4,58,12,457.50,5,490.00
2025-07-05,154,2025070305014709,ILI,39,46,300,457.60,137,280.00
2025-07-05,155,2025070305014701,ILI,4,35,12,457.50,5,490.00
2025-07-05,156,2025070305014657,ILI,4,41,12,457.50,5,490.00
2025-07-05,157,2025070305014596,ILI,95,46,80,457.60,36,608.00
2025-07-05,158,2025070305014589,ILI,49,46,50,457.60,22,880.00
2025-07-05,159,2025070305014646,KDBY,52,6,3,000,9.86,29,580.00
2025-07-05,160,2025070305014992,MBJC,55,6,54,320.00,17,280.00
2025-07-05,161,2025070305014991,MBJC,54,6,46,320.00,14,720.00
2025-07-05,162,2025070305014990,MBJC,38,6,200,320.20,64,040.00
2025-07-05,163,2025070305014979,MBJC,6,69,10,321.00,3,210.00
2025-07-05,164,2025070305014947,MBJC,14,69,200,321.00,64,200.00
2025-07-05,165,2025070305014918,MBJC,6,25,70,321.00,22,470.00
2025-07-05,166,2025070305014839,MBJC,54,38,100,320.00,32,000.00
2025-07-05,167,2025070305014837,MBJC,74,58,10,320.10,3,201.00
2025-07-05,168,2025070305014819,MBJC,74,35,90,320.10,28,809.00
2025-07-05,169,2025070305015055,MEL,55,70,136,321.00,43,656.00
2025-07-05,170,2025070305015054,MEL,55,38,200,320.60,64,120.00
2025-07-05,171,2025070305015053,MEL,55,13,264,320.60,84,638.40
2025-07-05,172,2025070305015027,MEL,35,38,10,320.50,3,205.00
2025-07-05,173,2025070305014615,MEL,32,29,170,321.70,54,689.00
2025-07-05,174,2025070305014645,MEL,13,13,122,321.00,39,162.00
2025-07-05,175,2025070305014644,MEL,32,13,130,321.70,41,821.00
2025-07-05,176,2025070305014816,MEL,26,13,100,321.00,32,100.00
2025-07-05,177,2025070305014799,MEL,49,13,50,321.00,16,050.00
2025-07-05,178,2025070305014780,MEL,43,51,100,320.60,32,060.00
2025-07-05,179,2025070305014933,MEL,35,51,140,321.00,44,940.00
2025-07-05,180,2025070305014932,MEL,35,13,298,321.00,95,658.00
2025-07-05,181,2025070305014931,MEL,6,13,300,321.00,96,300.00
2025-07-05,182,2025070305014942,MEL,94,13,500,320.60,160,300.00
2025-07-05,183,2025070305014936,MEL,77,13,100,320.60,32,060.00
2025-07-05,184,2025070305014935,MEL,57,13,100,320.60,32,060.00
2025-07-05,185,2025070305014934,MEL,35,13,36,321.00,11,556.00
2025-07-05,186,2025070305015048,NBF3,42,6,5,206,9.86,51,331.16
2025-07-05,187,2025070305015047,NBF3,42,42,8,800,9.86,86,768.00
2025-07-05,188,2025070305014834,NIBSF2,42,43,3,900,8.70,33,930.00
2025-07-05,189,2025070305014585,NIBSF2,42,52,500,8.67,4,335.00
2025-07-05,190,2025070305015023,NICBF,14,50,100,9.60,960.00
2025-07-05,191,2025070305014614,NICFC,14,43,3,000,9.58,28,740.00
2025-07-05,192,2025070305014667,NICSF,25,32,100,9.20,920.00
2025-07-05,193,2025070305015038,NIFRA,45,45,110,278.60,30,646.00
2025-07-05,194,2025070305015001,NIFRA,36,45,95,278.60,26,467.00
2025-07-05,195,2025070305014941,NIFRA,68,42,24,277.00,6,648.00
2025-07-05,196,2025070305014940,NIFRA,34,42,500,277.00,138,500.00
2025-07-05,197,2025070305014939,NIFRA,29,42,500,277.00,138,500.00
2025-07-05,198,2025070305014938,NIFRA,35,42,21,277.00,5,817.00
2025-07-05,199,2025070305014601,NIFRA,74,42,40,278.00,11,120.00
2025-07-05,200,2025070305014562,NIFRA,74,35,500,278.00,139,000.00
2025-07-05,201,2025070305014737,NIFRA,17,7,100,278.50,27,850.00
2025-07-05,202,2025070305014668,NIFRA,17,58,54,278.50,15,039.00
2025-07-05,203,2025070305014656,NIFRA,74,39,50,278.00,13,900.00
2025-07-05,204,2025070305014651,NIFRA,42,45,200,279.00,55,800.00
2025-07-05,205,2025070305014649,NIFRA,53,45,100,279.00,27,900.00
2025-07-05,206,2025070305014647,NIFRA,74,42,300,278.00,83,400.00
2025-07-05,207,2025070305014888,NIFRA,45,42,350,278.50,97,475.00
2025-07-05,208,2025070305014887,NIFRA,17,42,46,278.50,12,811.00
2025-07-05,209,2025070305014847,NIFRA,17,52,200,278.50,55,700.00
2025-07-05,210,2025070305014846,NIFRA,17,57,200,278.50,55,700.00
2025-07-05,211,2025070305014787,NIFRA,17,35,200,278.50,55,700.00
2025-07-05,212,2025070305014768,NIFRA,17,19,200,278.50,55,700.00
2025-07-05,213,2025070305014894,NIFRA,48,42,345,277.90,95,875.50
2025-07-05,214,2025070305014893,NIFRA,42,42,300,278.00,83,400.00
