Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-08-12,34,2025081201016781,NBL,Imperial Securities Company Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,231,283.0,65373.0,2025-08-12T14:59:59.457676
2025-08-12,35,2025081201016780,NBL,Sani Securities Company Ltd.,Thrive Brokerage House Pvt. Ltd,14,283.0,3962.0,2025-08-12T14:59:59.457453
2025-08-12,36,2025081203015029,ILBS,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sri Hari Securities Pvt. Ltd.,10,1213.0,12130.0,2025-08-12T14:59:59.444067
2025-08-12,37,2025081205026576,MEHL,Imperial Securities Company Pvt. Ltd.,Online Securities Pvt. Ltd.,55,446.3,24546.5,2025-08-12T14:59:59.443289
2025-08-12,38,2025081205026575,MEHL,J.F. Securites (PVT) Ltd.,Online Securities Pvt. Ltd.,100,446.4,44640.0,2025-08-12T14:59:59.443184
2025-08-12,39,2025081201016779,ULBSL,Online Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,3649.9,36499.0,2025-08-12T14:59:59.436327
2025-08-12,40,2025081205026574,VLUCL,Sewa Securities Pvt. Ltd.,Nepal Investment And Securities Trading Private Limited,10,609.0,6090.0,2025-08-12T14:59:59.426859
2025-08-12,41,2025081201016778,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.415942
2025-08-12,42,2025081201016777,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.415619
2025-08-12,43,2025081201016776,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.415298
2025-08-12,44,2025081201016775,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.414982
2025-08-12,45,2025081201016774,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.414673
2025-08-12,46,2025081201016773,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.414361
2025-08-12,47,2025081201016772,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Opal Securities Investment (PVT) Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.414045
2025-08-12,48,2025081201016771,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Sani Securities Company Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.413733
2025-08-12,49,2025081201016770,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.413421
2025-08-12,50,2025081201016769,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.413108
2025-08-12,51,2025081201016768,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.412782
2025-08-12,52,2025081201016767,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Aryatara Investment & Securities,10,970.0,9700.0,2025-08-12T14:59:59.412469
2025-08-12,53,2025081201016766,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Primo Securities (PVT) Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.412156
2025-08-12,54,2025081201016765,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,10,970.0,9700.0,2025-08-12T14:59:59.411837
2025-08-12,55,2025081201016764,TTL,Kohinoor Investment & Securities Pvt. Ltd.,KALASH STOCK MARKET PVT. LTD.,10,970.0,9700.0,2025-08-12T14:59:59.411522
2025-08-12,56,2025081201016763,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Blue Chip Securities Ltd,10,970.0,9700.0,2025-08-12T14:59:59.411203
2025-08-12,57,2025081201016762,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Opal Securities Investment (PVT) Ltd.,10,969.5,9695.0,2025-08-12T14:59:59.410875
2025-08-12,58,2025081201016761,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Sani Securities Company Ltd.,10,969.2,9692.0,2025-08-12T14:59:59.410565
2025-08-12,59,2025081201016760,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,969.1,9691.0,2025-08-12T14:59:59.410243
2025-08-12,60,2025081201016759,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Sewa Securities Pvt. Ltd.,10,969.1,9691.0,2025-08-12T14:59:59.409653
2025-08-12,61,2025081203015028,MNBBL,J.F. Securites (PVT) Ltd.,Vision Securities Pvt. Ltd,120,436.4,52368.0,2025-08-12T14:59:59.375412
2025-08-12,62,2025081203015027,MNBBL,Online Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,30,436.5,13095.0,2025-08-12T14:59:59.375287
2025-08-12,63,2025081203015026,MNBBL,Imperial Securities Company Pvt. Ltd.,Vision Securities Pvt. Ltd,50,437.0,21850.0,2025-08-12T14:59:59.37487
2025-08-12,64,2025081203015025,KSBBL,Aryatara Investment & Securities,J.F. Securites (PVT) Ltd.,285,516.0,147060.0,2025-08-12T14:59:59.314004
2025-08-12,65,2025081203015024,KSBBL,Dynamic Money Managers Securities Pvt. Ltd.,J.F. Securites (PVT) Ltd.,215,516.1,110961.5,2025-08-12T14:59:59.31381
2025-08-12,66,2025081204019807,SPDL,Bhrikuti Stock Broking Co. Pvt. Ltd.,Naasa Securities Co. Ltd.,50,402.0,20100.0,2025-08-12T14:59:59.222307
2025-08-12,67,2025081201016758,TTL,Naasa Securities Co. Ltd.,BHOLE GANESH SECURITIES LTD,10,969.0,9690.0,2025-08-12T14:59:59.220009
2025-08-12,68,2025081205026573,UHEWA,Oxford Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,584.0,5840.0,2025-08-12T14:59:59.079117
2025-08-12,69,2025081203015023,NMFBS,Imperial Securities Company Pvt. Ltd.,Linch Stock Market Ltd.,107,1340.0,143380.0,2025-08-12T14:59:59.077264
2025-08-12,70,2025081203015022,NMFBS,Imperial Securities Company Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,40,1340.0,53600.0,2025-08-12T14:59:59.077219
2025-08-12,71,2025081203015021,NMFBS,Imperial Securities Company Pvt. Ltd.,Naasa Securities Co. Ltd.,39,1340.0,52260.0,2025-08-12T14:59:59.077128
2025-08-12,72,2025081205026572,CHDC,Sharepro Securities Private Limited,Sagarmatha Securities Private Limited,50,2665.0,133250.0,2025-08-12T14:59:59.065011
2025-08-12,73,2025081205026571,MHL,Aryatara Investment & Securities,Sagarmatha Securities Private Limited,10,568.2,5682.0,2025-08-12T14:59:59.06263
2025-08-12,74,2025081205026570,GVL,Himalayan Brokerage Company Limited,Capital Max Securities Ltd,250,557.0,139250.0,2025-08-12T14:59:59.048561
2025-08-12,75,2025081205026569,NRIC,South Asian Bulls Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,1535.0,15350.0,2025-08-12T14:59:58.80337
2025-08-12,76,2025081201016757,SBL,Cristal Kanchanjanga Securites Pvt. Ltd.,Nepal Stock House (PVT) Ltd.,20,375.1,7502.0,2025-08-12T14:59:58.708517
2025-08-12,77,2025081205026568,SHIVM,Trishakti Securities Public Limited,Trisul Securities & Invt. Ltd.,26,633.9,16481.4,2025-08-12T14:59:58.681526
2025-08-12,78,2025081205026567,SHIVM,Trishakti Securities Public Limited,Trishakti Securities Public Limited,74,633.0,46842.0,2025-08-12T14:59:58.681442
2025-08-12,79,2025081204019806,LEC,Trishakti Securities Public Limited,Sri Hari Securities Pvt. Ltd.,100,230.0,23000.0,2025-08-12T14:59:58.567203
2025-08-12,80,2025081204019805,SPDL,Sumeru Securities Pvt. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,104,403.0,41912.0,2025-08-12T14:59:58.454248
2025-08-12,81,2025081204019804,SPDL,Sumeru Securities Pvt. Ltd.,Citizens Share Broker Limited,150,403.0,60450.0,2025-08-12T14:59:58.454177
2025-08-12,82,2025081204019803,SPDL,Sumeru Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,246,402.5,99015.0,2025-08-12T14:59:58.45402
2025-08-12,83,2025081201016756,KBL,Sewa Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,50,209.7,10485.0,2025-08-12T14:59:58.416878
2025-08-12,84,2025081203015020,NADEP,Midas Stock Broking Company Private Limited,Online Securities Pvt. Ltd.,20,904.9,18098.0,2025-08-12T14:59:58.412105
2025-08-12,85,2025081204019802,AHPC,Online Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,100,294.8,29480.0,2025-08-12T14:59:58.401057
2025-08-12,86,2025081203015019,SKBBL,Vision Securities Pvt. Ltd,Kohinoor Investment & Securities Pvt. Ltd.,147,883.0,129801.0,2025-08-12T14:59:58.397453
2025-08-12,87,2025081203015018,SKBBL,Aryatara Investment & Securities,Kohinoor Investment & Securities Pvt. Ltd.,80,883.0,70640.0,2025-08-12T14:59:58.397426
2025-08-12,88,2025081203015017,SKBBL,Sani Securities Company Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,250,883.1,220775.0,2025-08-12T14:59:58.397401
2025-08-12,89,2025081203015016,SKBBL,Agrawal Securities (PVT) Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,440,883.1,388564.0,2025-08-12T14:59:58.397376
2025-08-12,90,2025081203015015,SKBBL,Naasa Securities Co. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,50,884.0,44200.0,2025-08-12T14:59:58.397349
2025-08-12,91,2025081203015014,SKBBL,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,33,884.1,29175.3,2025-08-12T14:59:58.397306
2025-08-12,92,2025081204019801,BARUN,Vision Securities Pvt. Ltd,Naasa Securities Co. Ltd.,233,374.9,87351.7,2025-08-12T14:59:58.357678
2025-08-12,93,2025081204019800,BARUN,Vision Securities Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,100,374.0,37400.0,2025-08-12T14:59:58.357622
2025-08-12,94,2025081204019799,BARUN,Vision Securities Pvt. Ltd,Prabhu Stock Market Limited,50,372.0,18600.0,2025-08-12T14:59:58.357527
2025-08-12,95,2025081204019798,BARUN,Vision Securities Pvt. Ltd,Aryatara Investment & Securities,15,371.9,5578.5,2025-08-12T14:59:58.357427
2025-08-12,96,2025081204019797,BARUN,Vision Securities Pvt. Ltd,Primo Securities (PVT) Ltd.,492,371.0,182532.0,2025-08-12T14:59:58.357331
2025-08-12,97,2025081204019796,BARUN,Vision Securities Pvt. Ltd,Online Securities Pvt. Ltd.,110,370.6,40766.0,2025-08-12T14:59:58.357231
2025-08-12,98,2025081204019795,NHPC,Deevyaa Securities & Stock House Pvt. Ltd,Online Securities Pvt. Ltd.,1000,211.8,211800.0,2025-08-12T14:59:58.32855
2025-08-12,99,2025081203015013,NABBC,Shree Krishna Securities Ltd.,Sani Securities Company Ltd.,10,1644.0,16440.0,2025-08-12T14:59:58.328422
2025-08-12,100,2025081203015012,SAPDBL,Malla & Malla Stock Broking Company Pvt. Limited,Aryatara Investment & Securities,42,840.0,35280.0,2025-08-12T14:59:58.316348
2025-08-12,101,2025081201016755,EBL,Imperial Securities Company Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,300,710.0,213000.0,2025-08-12T14:59:58.061254
2025-08-12,102,2025081204019794,PRIN,Imperial Securities Company Pvt. Ltd.,Opal Securities Investment (PVT) Ltd.,50,789.9,39495.0,2025-08-12T14:59:58.056593
2025-08-12,103,2025081204019793,UMHL,Capital Max Securities Ltd,Dynamic Money Managers Securities Pvt. Ltd.,900,592.5,533250.0,2025-08-12T14:59:58.038132
2025-08-12,104,2025081204019792,UMHL,Capital Max Securities Ltd,Trisul Securities & Invt. Ltd.,100,592.0,59200.0,2025-08-12T14:59:58.038
2025-08-12,105,2025081203015011,LBBL,Capital Max Securities Ltd,Prabhu Stock Market Limited,10,563.5,5635.0,2025-08-12T14:59:58.030807
2025-08-12,106,2025081205026566,DORDI,Sani Securities Company Ltd.,Nepal Investment And Securities Trading Private Limited,100,288.1,28810.0,2025-08-12T14:59:58.012894
2025-08-12,107,2025081205026565,DORDI,Bhrikuti Stock Broking Co. Pvt. Ltd.,Nepal Investment And Securities Trading Private Limited,100,288.1,28810.0,2025-08-12T14:59:58.012829
2025-08-12,108,2025081205026564,DORDI,Opal Securities Investment (PVT) Ltd.,Nepal Investment And Securities Trading Private Limited,300,288.2,86460.0,2025-08-12T14:59:58.012665
2025-08-12,109,2025081205026563,SAHAS,Primo Securities (PVT) Ltd.,ABC Securities Private Limited,178,670.0,119260.0,2025-08-12T14:59:57.992686
2025-08-12,110,2025081205026562,SAHAS,Imperial Securities Company Pvt. Ltd.,ABC Securities Private Limited,100,670.0,67000.0,2025-08-12T14:59:57.992472
2025-08-12,111,2025081205026561,SAHAS,Imperial Securities Company Pvt. Ltd.,ABC Securities Private Limited,22,670.0,14740.0,2025-08-12T14:59:57.991969
2025-08-12,112,2025081205026560,BHDC,KALASH STOCK MARKET PVT. LTD.,Trishakti Securities Public Limited,10,592.0,5920.0,2025-08-12T14:59:57.891025
2025-08-12,113,2025081205026559,UHEWA,Sani Securities Company Ltd.,Citizens Share Broker Limited,40,586.0,23440.0,2025-08-12T14:59:57.823563
2025-08-12,114,2025081201016754,OMPL,Linch Stock Market Ltd.,Naasa Securities Co. Ltd.,10,1375.1,13751.0,2025-08-12T14:59:57.820054
2025-08-12,115,2025081205026558,SEF,South Asian Bulls Pvt. Ltd.,Sri Hari Securities Pvt. Ltd.,100,11.24,1124.0,2025-08-12T14:59:57.791968
2025-08-12,116,2025081203015010,SWBBL,Sani Securities Company Ltd.,Linch Stock Market Ltd.,90,920.7,82863.0,2025-08-12T14:59:57.630657
2025-08-12,117,2025081203015009,SWBBL,Sri Hari Securities Pvt. Ltd.,Linch Stock Market Ltd.,100,921.0,92100.0,2025-08-12T14:59:57.630504
2025-08-12,118,2025081203015008,SLBSL,Sri Hari Securities Pvt. Ltd.,Arun Securities (PVT) Ltd.,110,1528.0,168080.0,2025-08-12T14:59:57.559064
2025-08-12,119,2025081203015007,SLBSL,Sri Hari Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,270,1527.0,412290.0,2025-08-12T14:59:57.559005
2025-08-12,120,2025081203015006,SLBSL,Sri Hari Securities Pvt. Ltd.,Sweta Securities Private Limited,20,1526.9,30538.0,2025-08-12T14:59:57.558956
2025-08-12,121,2025081203015005,SLBSL,Sri Hari Securities Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,100,1526.0,152600.0,2025-08-12T14:59:57.558853
2025-08-12,122,2025081201016753,TTL,Sri Hari Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,10,969.0,9690.0,2025-08-12T14:59:57.534326
2025-08-12,123,2025081201016752,HBL,Naasa Securities Co. Ltd.,Online Securities Pvt. Ltd.,125,221.0,27625.0,2025-08-12T14:59:57.52713
2025-08-12,124,2025081201016751,HBL,Naasa Securities Co. Ltd.,Sani Securities Company Ltd.,100,221.0,22100.0,2025-08-12T14:59:57.526889
2025-08-12,125,2025081204019791,GHL,Global IME Securities Limited,Asian Securities Private Ltd.,15,244.0,3660.0,2025-08-12T14:59:57.506397
2025-08-12,126,2025081201016750,NBL,Market Securities & Exchange (PVT) Ltd.,Magnet Securities and Investment Company Private Limited,50,283.9,14195.0,2025-08-12T14:59:57.465552
2025-08-12,127,2025081203015004,SAPDBL,Sani Securities Company Ltd.,Aryatara Investment & Securities,100,840.0,84000.0,2025-08-12T14:59:57.458232
2025-08-12,128,2025081203015003,ILBS,Capital Max Securities Ltd,Thrive Brokerage House Pvt. Ltd,300,1202.0,360600.0,2025-08-12T14:59:57.44145
2025-08-12,129,2025081204019790,SSHL,Sani Securities Company Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,131,195.0,25545.0,2025-08-12T14:59:57.417367
2025-08-12,130,2025081204019789,SSHL,Sani Securities Company Ltd.,Midas Stock Broking Company Private Limited,200,195.0,39000.0,2025-08-12T14:59:57.417189
2025-08-12,131,2025081204019788,SSHL,Sani Securities Company Ltd.,Sumeru Securities Pvt. Ltd.,19,195.0,3705.0,2025-08-12T14:59:57.416845
2025-08-12,132,2025081205026557,NIFRA,Sani Securities Company Ltd.,KALASH STOCK MARKET PVT. LTD.,10,282.9,2829.0,2025-08-12T14:59:57.413484
2025-08-12,133,2025081205026556,SANVI,Vision Securities Pvt. Ltd,Online Securities Pvt. Ltd.,10,725.0,7250.0,2025-08-12T14:59:57.385857
2025-08-12,134,2025081204019787,KPCL,Vision Securities Pvt. Ltd,SUN SECURITIES PVT LTD,550,600.0,330000.0,2025-08-12T14:59:57.341451
2025-08-12,135,2025081204019786,KPCL,Vision Securities Pvt. Ltd,Nepal Stock House (PVT) Ltd.,50,600.0,30000.0,2025-08-12T14:59:57.341423
2025-08-12,136,2025081204019785,KPCL,Vision Securities Pvt. Ltd,Global IME Securities Limited,100,599.9,59990.0,2025-08-12T14:59:57.341378
2025-08-12,137,2025081204019784,KPCL,Vision Securities Pvt. Ltd,Creative Securities Pvt Ltd,500,598.0,299000.0,2025-08-12T14:59:57.341297
2025-08-12,138,2025081203015002,MDB,Trisul Securities & Invt. Ltd.,Siprabi Securities Pvt. Ltd.,52,625.0,32500.0,2025-08-12T14:59:57.340706
2025-08-12,139,2025081203015001,MDB,Sani Securities Company Ltd.,Siprabi Securities Pvt. Ltd.,85,625.0,53125.0,2025-08-12T14:59:57.340642
2025-08-12,140,2025081203015000,MDB,Nepal Investment And Securities Trading Private Limited,Siprabi Securities Pvt. Ltd.,63,625.0,39375.0,2025-08-12T14:59:57.340541
2025-08-12,141,2025081203014999,JFL,Siprabi Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,20,486.0,9720.0,2025-08-12T14:59:57.336382
2025-08-12,142,2025081201016749,CREST,Prabhu Stock Market Limited,Siprabi Securities Pvt. Ltd.,10,1319.0,13190.0,2025-08-12T14:59:57.312139
2025-08-12,143,2025081205026555,SHIVM,Dakshinkali Investment & Securities Pvt. Ltd.,Trishakti Securities Public Limited,326,633.0,206358.0,2025-08-12T14:59:57.284706
2025-08-12,144,2025081205026554,SHIVM,Dakshinkali Investment & Securities Pvt. Ltd.,Creative Securities Pvt Ltd,174,633.0,110142.0,2025-08-12T14:59:57.284173
2025-08-12,145,2025081204019783,NGPL,Asian Securities Private Ltd.,Miyo Securities Pvt Ltd,100,411.0,41100.0,2025-08-12T14:59:57.175525
2025-08-12,146,2025081205026553,PHCL,Naasa Securities Co. Ltd.,Nepal Stock House (PVT) Ltd.,10,491.0,4910.0,2025-08-12T14:59:56.991344
2025-08-12,147,2025081203014998,SINDU,Secured Securities Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,445,780.9,347500.5,2025-08-12T14:59:56.930567
2025-08-12,148,2025081205026552,RFPL,Online Securities Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,300,394.0,118200.0,2025-08-12T14:59:56.919943
2025-08-12,149,2025081201016748,GMLI,Market Securities & Exchange (PVT) Ltd.,Sweta Securities Private Limited,100,2045.0,204500.0,2025-08-12T14:59:56.825678
2025-08-12,150,2025081203014997,MFIL,Citizens Share Broker Limited,Oxford Securities Pvt. Ltd.,400,691.0,276400.0,2025-08-12T14:59:56.817549
2025-08-12,151,2025081205026551,SIKLES,Trishakti Securities Public Limited,Oxford Securities Pvt. Ltd.,30,1032.5,30975.0,2025-08-12T14:59:56.795454
2025-08-12,152,2025081201016747,TTL,Aryatara Investment & Securities,Sewa Securities Pvt. Ltd.,10,969.1,9691.0,2025-08-12T14:59:56.555181
2025-08-12,153,2025081204019782,NGPL,Aryatara Investment & Securities,Miyo Securities Pvt Ltd,200,411.0,82200.0,2025-08-12T14:59:56.552465
2025-08-12,154,2025081205026550,SPHL,Ashutosh Brokerage & Securities (PVT) Ltd.,Aryatara Investment & Securities,90,612.0,55080.0,2025-08-12T14:59:56.549969
2025-08-12,155,2025081204019781,UPPER,Malla & Malla Stock Broking Company Pvt. Limited,Sri Hari Securities Pvt. Ltd.,100,196.6,19660.0,2025-08-12T14:59:56.548056
2025-08-12,156,2025081203014996,NADEP,Midas Stock Broking Company Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,20,904.9,18098.0,2025-08-12T14:59:56.401789
2025-08-12,157,2025081205026549,NRIC,SHUBHAKAMANA SECURITIES PVT. LTD,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,71,1535.0,108985.0,2025-08-12T14:59:56.386888
2025-08-12,158,2025081205026548,NRIC,Investment Management Nepal Pvt. Ltd.,SHUBHAKAMANA SECURITIES PVT. LTD,10,1532.0,15320.0,2025-08-12T14:59:56.38644
2025-08-12,159,2025081205026547,NRIC,Bhrikuti Stock Broking Co. Pvt. Ltd.,SHUBHAKAMANA SECURITIES PVT. LTD,500,1532.0,766000.0,2025-08-12T14:59:56.386183
2025-08-12,160,2025081205026546,NRIC,Citizens Share Broker Limited,SHUBHAKAMANA SECURITIES PVT. LTD,10,1532.1,15321.0,2025-08-12T14:59:56.385906
2025-08-12,161,2025081205026545,NRIC,Agrawal Securities (PVT) Ltd.,SHUBHAKAMANA SECURITIES PVT. LTD,10,1533.0,15330.0,2025-08-12T14:59:56.385647
