Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-09-02,1,2025090201050508,ADBL,Cristal Kanchanjanga Securites Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,325.9,3259.0,2025-09-02T14:59:59.960193
2025-09-02,2,2025090205019221,SPHL,Naasa Securities Co. Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,40,556.2,22248.0,2025-09-02T14:59:59.915425
2025-09-02,3,2025090205019220,SPHL,Vision Securities Pvt. Ltd,Deevyaa Securities & Stock House Pvt. Ltd,10,556.3,5563.0,2025-09-02T14:59:59.915275
2025-09-02,4,2025090205019219,SPHL,Vision Securities Pvt. Ltd,Deevyaa Securities & Stock House Pvt. Ltd,100,557.0,55700.0,2025-09-02T14:59:59.915093
2025-09-02,5,2025090204011775,LEC,Neev Securities Pvt. Ltd.,N.M.B. SECURITIES LIMITED,330,232.5,76725.0,2025-09-02T14:59:59.853986
2025-09-02,6,2025090204011774,LEC,Trishakti Securities Public Limited,N.M.B. SECURITIES LIMITED,50,233.0,11650.0,2025-09-02T14:59:59.8538
2025-09-02,7,2025090204011773,LEC,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,N.M.B. SECURITIES LIMITED,380,233.0,88540.0,2025-09-02T14:59:59.853617
2025-09-02,8,2025090204011772,LEC,Bhrikuti Stock Broking Co. Pvt. Ltd.,N.M.B. SECURITIES LIMITED,210,233.0,48930.0,2025-09-02T14:59:59.853433
2025-09-02,9,2025090204011771,LEC,Neev Securities Pvt. Ltd.,N.M.B. SECURITIES LIMITED,200,233.1,46620.0,2025-09-02T14:59:59.853239
2025-09-02,10,2025090204011770,LEC,Linch Stock Market Ltd.,N.M.B. SECURITIES LIMITED,810,233.1,188811.0,2025-09-02T14:59:59.853049
2025-09-02,11,2025090204011769,LEC,Linch Stock Market Ltd.,N.M.B. SECURITIES LIMITED,10,233.9,2339.0,2025-09-02T14:59:59.852645
2025-09-02,12,2025090205019218,KBSH,Trishakti Securities Public Limited,Asian Securities Private Ltd.,50,1904.0,95200.0,2025-09-02T14:59:59.761484
2025-09-02,13,2025090205019217,KBSH,Trishakti Securities Public Limited,Sani Securities Company Ltd.,10,1903.0,19030.0,2025-09-02T14:59:59.761459
2025-09-02,14,2025090205019216,KBSH,Trishakti Securities Public Limited,Nepal Investment And Securities Trading Private Limited,30,1900.0,57000.0,2025-09-02T14:59:59.761429
2025-09-02,15,2025090205019215,KBSH,Trishakti Securities Public Limited,Siprabi Securities Pvt. Ltd.,10,1894.0,18940.0,2025-09-02T14:59:59.761368
