Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-08-13,1,2025081303011943,RSDC,Citizens Share Broker Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,200,701.2,140240.0,2025-08-13T14:59:59.957922
2025-08-13,2,2025081304016094,PPCL,Imperial Securities Company Pvt. Ltd.,Citizens Share Broker Limited,98,340.1,33329.8,2025-08-13T14:59:59.956533
2025-08-13,3,2025081304016093,PPCL,Siprabi Securities Pvt. Ltd.,Citizens Share Broker Limited,100,340.1,34010.0,2025-08-13T14:59:59.956398
2025-08-13,4,2025081304016092,PPCL,Vision Securities Pvt. Ltd,Citizens Share Broker Limited,180,340.1,61218.0,2025-08-13T14:59:59.956244
2025-08-13,5,2025081304016091,PPCL,Property Wiard Limited,Citizens Share Broker Limited,100,340.2,34020.0,2025-08-13T14:59:59.956071
2025-08-13,6,2025081304016090,PPCL,Bhrikuti Stock Broking Co. Pvt. Ltd.,Citizens Share Broker Limited,522,343.0,179046.0,2025-08-13T14:59:59.95588
2025-08-13,7,2025081305026212,RAWA,Agrawal Securities (PVT) Ltd.,Neev Securities Pvt. Ltd.,10,782.8,7828.0,2025-08-13T14:59:59.693549
2025-08-13,8,2025081305026211,RAWA,Agrawal Securities (PVT) Ltd.,Aryatara Investment & Securities,10,782.7,7827.0,2025-08-13T14:59:59.693506
2025-08-13,9,2025081305026210,RAWA,Agrawal Securities (PVT) Ltd.,Premier Securities Company Ltd.,10,782.0,7820.0,2025-08-13T14:59:59.693458
2025-08-13,10,2025081305026209,SEF,Sweta Securities Private Limited,R.B.B. Securities Company Ltd,1900,11.25,21375.0,2025-08-13T14:59:59.547081
2025-08-13,11,2025081301015850,PURE,Sani Securities Company Ltd.,Aryatara Investment & Securities,200,855.0,171000.0,2025-08-13T14:59:59.513861
2025-08-13,12,2025081305026208,BHDC,Aryatara Investment & Securities,Online Securities Pvt. Ltd.,12,586.0,7032.0,2025-08-13T14:59:59.509703
2025-08-13,13,2025081304016089,HPPL,Online Securities Pvt. Ltd.,Bhrikuti Stock Broking Co. Pvt. Ltd.,10,512.0,5120.0,2025-08-13T14:59:59.376954
2025-08-13,14,2025081303011942,CORBL,Online Securities Pvt. Ltd.,Bhrikuti Stock Broking Co. Pvt. Ltd.,55,1983.0,109065.0,2025-08-13T14:59:59.361408
2025-08-13,15,2025081301015849,MKCL,Investment Management Nepal Pvt. Ltd.,APPLE SECURITIES PRIVATE LIMITED,20,1645.0,32900.0,2025-08-13T14:59:59.344828
