Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-09-01,1,2025090105018856,HIDCL,South Asian Bulls Pvt. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,65,283.0,18395.0,2025-09-01T14:59:59.96138
2025-09-01,2,2025090105018855,DORDI,Online Securities Pvt. Ltd.,Secured Securities Ltd.,484,274.3,132761.2,2025-09-01T14:59:59.960099
2025-09-01,3,2025090101029958,BHCL,Sani Securities Company Ltd.,South Asian Bulls Pvt. Ltd.,10,516.0,5160.0,2025-09-01T14:59:59.958195
2025-09-01,4,2025090101029957,SNLI,Vision Securities Pvt. Ltd,Siprabi Securities Pvt. Ltd.,3,470.0,1410.0,2025-09-01T14:59:59.871316
2025-09-01,5,2025090101029956,BHCL,Sani Securities Company Ltd.,Linch Stock Market Ltd.,10,516.0,5160.0,2025-09-01T14:59:59.86826
2025-09-01,6,2025090103008781,SKBBL,Shree Krishna Securities Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,1000,918.0,918000.0,2025-09-01T14:59:59.679037
2025-09-01,7,2025090105018854,SMJC,Pragyan Securities (PVT) Ltd.,Sundhara Securities Limited,530,562.0,297860.0,2025-09-01T14:59:59.532884
2025-09-01,8,2025090101029955,BHCL,Kohinoor Investment & Securities Pvt. Ltd.,Nepal Stock House (PVT) Ltd.,10,516.1,5161.0,2025-09-01T14:59:59.515148
2025-09-01,9,2025090103008780,CBBL,Sani Securities Company Ltd.,Indira securities pvt. ltd,239,1052.0,251428.0,2025-09-01T14:59:59.464613
2025-09-01,10,2025090103008779,CBBL,Oxford Securities Pvt. Ltd.,Indira securities pvt. ltd,35,1052.0,36820.0,2025-09-01T14:59:59.464535
2025-09-01,11,2025090103008778,CBBL,Opal Securities Investment (PVT) Ltd.,Indira securities pvt. ltd,10,1052.0,10520.0,2025-09-01T14:59:59.464452
2025-09-01,12,2025090103008777,CBBL,Imperial Securities Company Pvt. Ltd.,Indira securities pvt. ltd,16,1053.0,16848.0,2025-09-01T14:59:59.464282
2025-09-01,13,2025090104011169,UPPER,Kohinoor Investment & Securities Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,30,191.4,5742.0,2025-09-01T14:59:59.459447
2025-09-01,14,2025090103008776,ILBS,Trishakti Securities Public Limited,Deevyaa Securities & Stock House Pvt. Ltd,20,1260.9,25218.0,2025-09-01T14:59:59.441502
2025-09-01,15,2025090103008775,NLIC,Asian Securities Private Ltd.,Trishakti Securities Public Limited,40,778.0,31120.0,2025-09-01T14:59:59.438433
2025-09-01,16,2025090105018853,NYADI,Dynamic Money Managers Securities Pvt. Ltd.,Sri Hari Securities Pvt. Ltd.,10,416.1,4161.0,2025-09-01T14:59:59.425791
2025-09-01,17,2025090105018852,NRIC,Sri Hari Securities Pvt. Ltd.,Roadshow securities limited,50,1678.0,83900.0,2025-09-01T14:59:59.424802
2025-09-01,18,2025090105018851,NRIC,Sri Hari Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,67,1678.0,112426.0,2025-09-01T14:59:59.424342
2025-09-01,19,2025090105018850,NRIC,Sri Hari Securities Pvt. Ltd.,Sani Securities Company Ltd.,20,1678.0,33560.0,2025-09-01T14:59:59.423756
2025-09-01,20,2025090103008774,SLBBL,Sunrise Securities Limited,SUN SECURITIES PVT LTD,98,953.0,93394.0,2025-09-01T14:59:59.423569
2025-09-01,21,2025090105018849,NRIC,Sri Hari Securities Pvt. Ltd.,Asian Securities Private Ltd.,63,1678.0,105714.0,2025-09-01T14:59:59.42304
2025-09-01,22,2025090101029954,HBL,Sri Hari Securities Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,20,206.8,4136.0,2025-09-01T14:59:59.42079
2025-09-01,23,2025090101029953,TTL,Imperial Securities Company Pvt. Ltd.,Sewa Securities Pvt. Ltd.,20,845.0,16900.0,2025-09-01T14:59:59.41767
2025-09-01,24,2025090104011168,UMHL,Capital Max Securities Ltd,Deevyaa Securities & Stock House Pvt. Ltd,15,580.0,8700.0,2025-09-01T14:59:59.323958
2025-09-01,25,2025090104011167,UMHL,Capital Max Securities Ltd,Property Wiard Limited,85,579.9,49291.5,2025-09-01T14:59:59.323905
2025-09-01,26,2025090104011166,PPCL,Bhrikuti Stock Broking Co. Pvt. Ltd.,Midas Stock Broking Company Private Limited,500,334.0,167000.0,2025-09-01T14:59:59.302755
2025-09-01,27,2025090104011165,PPCL,Bhrikuti Stock Broking Co. Pvt. Ltd.,ABC Securities Private Limited,50,333.8,16690.0,2025-09-01T14:59:59.302714
2025-09-01,28,2025090104011164,PPCL,Bhrikuti Stock Broking Co. Pvt. Ltd.,Trisul Securities & Invt. Ltd.,10,333.5,3335.0,2025-09-01T14:59:59.302671
2025-09-01,29,2025090104011163,PPCL,Bhrikuti Stock Broking Co. Pvt. Ltd.,Vision Securities Pvt. Ltd,500,333.0,166500.0,2025-09-01T14:59:59.302627
2025-09-01,30,2025090104011162,PPCL,Bhrikuti Stock Broking Co. Pvt. Ltd.,Premier Securities Company Ltd.,490,332.4,162876.0,2025-09-01T14:59:59.302537
2025-09-01,31,2025090104011161,UPPER,Naasa Securities Co. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,50,191.8,9590.0,2025-09-01T14:59:59.27831
2025-09-01,32,2025090105018848,MKHL,Agrawal Securities (PVT) Ltd.,R.B.B. Securities Company Ltd,105,768.0,80640.0,2025-09-01T14:59:59.203327
2025-09-01,33,2025090105018847,MKHL,Deevyaa Securities & Stock House Pvt. Ltd,R.B.B. Securities Company Ltd,50,768.0,38400.0,2025-09-01T14:59:59.203289
2025-09-01,34,2025090105018846,MKHL,Capital Max Securities Ltd,R.B.B. Securities Company Ltd,45,774.1,34834.5,2025-09-01T14:59:59.20324
