Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-09-08,1,2025090801016938,NMIC,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Premier Securities Company Ltd.,10,1191.0,11910.0,2025-09-08T14:59:59.98995
2025-09-08,2,2025090804016173,BPCL,Trishakti Securities Public Limited,Siprabi Securities Pvt. Ltd.,15,798.0,11970.0,2025-09-08T14:59:59.962685
2025-09-08,3,2025090801016937,SAMAJ,Capital Max Securities Ltd,Online Securities Pvt. Ltd.,120,2800.0,336000.0,2025-09-08T14:59:59.849937
2025-09-08,4,2025090805017979,MKJC,Nagarik Stock Dealer ,Infinity Securities Limited,200,596.5,119300.0,2025-09-08T14:59:59.815677
2025-09-08,5,2025090805017978,SONA,SUN SECURITIES PVT LTD,Sani Securities Company Ltd.,68,441.0,29988.0,2025-09-08T14:59:59.546955
2025-09-08,6,2025090805017977,SONA,J.F. Securites (PVT) Ltd.,Sani Securities Company Ltd.,20,441.1,8822.0,2025-09-08T14:59:59.546843
2025-09-08,7,2025090805017976,SONA,Sewa Securities Pvt. Ltd.,Sani Securities Company Ltd.,10,441.1,4411.0,2025-09-08T14:59:59.546599
2025-09-08,8,2025090801016936,HBL,Thrive Brokerage House Pvt. Ltd,Ashutosh Brokerage & Securities (PVT) Ltd.,10,200.6,2006.0,2025-09-08T14:59:59.44291
2025-09-08,9,2025090805017975,PHCL,Secured Securities Ltd.,Linch Stock Market Ltd.,10,389.0,3890.0,2025-09-08T14:59:59.139228
2025-09-08,10,2025090801016935,CZBIL,Sweta Securities Private Limited,Vision Securities Pvt. Ltd,10,205.0,2050.0,2025-09-08T14:59:59.133564
2025-09-08,11,2025090804016172,HURJA,South Asian Bulls Pvt. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,173,221.1,38250.3,2025-09-08T14:59:59.06714
2025-09-08,12,2025090804016171,HURJA,Kumari Securities Private Limited,Dakshinkali Investment & Securities Pvt. Ltd.,500,221.5,110750.0,2025-09-08T14:59:59.067083
2025-09-08,13,2025090804016170,HURJA,Aryatara Investment & Securities,Dakshinkali Investment & Securities Pvt. Ltd.,230,221.5,50945.0,2025-09-08T14:59:59.067022
2025-09-08,14,2025090804016169,HURJA,Bhrikuti Stock Broking Co. Pvt. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,222,221.5,49173.0,2025-09-08T14:59:59.066966
2025-09-08,15,2025090804016168,HURJA,KALASH STOCK MARKET PVT. LTD.,Dakshinkali Investment & Securities Pvt. Ltd.,200,221.7,44340.0,2025-09-08T14:59:59.06687
2025-09-08,16,2025090804016167,HURJA,Investment Management Nepal Pvt. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,178,221.8,39480.4,2025-09-08T14:59:59.066719
2025-09-08,17,2025090803008614,LBBL,Ashutosh Brokerage & Securities (PVT) Ltd.,Citizens Share Broker Limited,100,521.3,52130.0,2025-09-08T14:59:59.049433
2025-09-08,18,2025090803008613,LBBL,Primo Securities (PVT) Ltd.,Citizens Share Broker Limited,300,522.0,156600.0,2025-09-08T14:59:59.049403
2025-09-08,19,2025090803008612,LBBL,Nagarik Stock Dealer ,Citizens Share Broker Limited,100,522.0,52200.0,2025-09-08T14:59:59.049298
2025-09-08,20,2025090803008611,GMFIL,Blue Chip Securities Ltd,SHUBHAKAMANA SECURITIES PVT. LTD,250,465.0,116250.0,2025-09-08T14:59:58.961066
2025-09-08,21,2025090803008610,GMFIL,Blue Chip Securities Ltd,Imperial Securities Company Pvt. Ltd.,50,464.0,23200.0,2025-09-08T14:59:58.96101
2025-09-08,22,2025090803008609,ILBS,Himalayan Brokerage Company Limited,Imperial Securities Company Pvt. Ltd.,100,1200.0,120000.0,2025-09-08T14:59:58.88016
2025-09-08,23,2025090805017974,MHL,Thrive Brokerage House Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,90,476.3,42867.0,2025-09-08T14:59:58.877706
2025-09-08,24,2025090805017973,MHL,Sundhara Securities Limited,Imperial Securities Company Pvt. Ltd.,10,476.4,4764.0,2025-09-08T14:59:58.877614
2025-09-08,25,2025090805017972,MMKJL,Capital Max Securities Ltd,Sagarmatha Securities Private Limited,10,575.0,5750.0,2025-09-08T14:59:58.842673
2025-09-08,26,2025090805017971,MMKJL,Capital Max Securities Ltd,Vision Securities Pvt. Ltd,10,575.0,5750.0,2025-09-08T14:59:58.842582
2025-09-08,27,2025090805017970,MMKJL,Capital Max Securities Ltd,Online Securities Pvt. Ltd.,10,575.0,5750.0,2025-09-08T14:59:58.842499
2025-09-08,28,2025090805017969,MMKJL,Capital Max Securities Ltd,Sundhara Securities Limited,40,575.0,23000.0,2025-09-08T14:59:58.842423
2025-09-08,29,2025090805017968,MMKJL,Capital Max Securities Ltd,Aryatara Investment & Securities,10,574.0,5740.0,2025-09-08T14:59:58.842304
2025-09-08,30,2025090805017967,MMKJL,Capital Max Securities Ltd,Infinity Securities Limited,60,570.0,34200.0,2025-09-08T14:59:58.84221
2025-09-08,31,2025090805017966,MMKJL,Capital Max Securities Ltd,Naasa Securities Co. Ltd.,10,570.0,5700.0,2025-09-08T14:59:58.842076
2025-09-08,32,2025090805017965,TPC,Swarna Laxmi Securities Pvt. Ltd.,Aryatara Investment & Securities,53,327.1,17336.3,2025-09-08T14:59:58.821946
2025-09-08,33,2025090801016934,SCB,Aryatara Investment & Securities,Thrive Brokerage House Pvt. Ltd,180,632.9,113922.0,2025-09-08T14:59:58.819352
2025-09-08,34,2025090805017964,MSHL,Opal Securities Investment (PVT) Ltd.,Infinity Securities Limited,24,900.1,21602.4,2025-09-08T14:59:58.811374
2025-09-08,35,2025090805017963,MSHL,Secured Securities Ltd.,Infinity Securities Limited,36,900.2,32407.2,2025-09-08T14:59:58.811249
2025-09-08,36,2025090804016166,SPDL,Trishakti Securities Public Limited,Capital Max Securities Ltd,100,403.8,40380.0,2025-09-08T14:59:58.752031
2025-09-08,37,2025090801016933,SANIMA,Online Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,275,365.0,100375.0,2025-09-08T14:59:58.705254
2025-09-08,38,2025090803008608,KSBBL,Elite Stock House Limited,Online Securities Pvt. Ltd.,24,521.3,12511.2,2025-09-08T14:59:58.702438
2025-09-08,39,2025090803008607,KSBBL,Sani Securities Company Ltd.,Online Securities Pvt. Ltd.,26,523.2,13603.2,2025-09-08T14:59:58.702191
2025-09-08,40,2025090805017962,NRIC,Trisul Securities & Invt. Ltd.,Creative Securities Pvt Ltd,37,1634.9,60491.3,2025-09-08T14:59:58.649073
2025-09-08,41,2025090805017961,NRIC,Trisul Securities & Invt. Ltd.,Oxford Securities Pvt. Ltd.,10,1634.8,16348.0,2025-09-08T14:59:58.648967
2025-09-08,42,2025090805017960,NRIC,Trisul Securities & Invt. Ltd.,Naasa Securities Co. Ltd.,53,1633.0,86549.0,2025-09-08T14:59:58.64885
2025-09-08,43,2025090805017959,HRL,Online Securities Pvt. Ltd.,K.B.L. Securities Limited ,460,974.0,448040.0,2025-09-08T14:59:58.612175
2025-09-08,44,2025090805017958,HRL,Sweta Securities Private Limited,K.B.L. Securities Limited ,200,975.0,195000.0,2025-09-08T14:59:58.611618
2025-09-08,45,2025090805017957,DORDI,Deevyaa Securities & Stock House Pvt. Ltd,Premier Securities Company Ltd.,19,238.0,4522.0,2025-09-08T14:59:58.557096
2025-09-08,46,2025090804016165,UMHL,Sumeru Securities Pvt. Ltd.,Capital Max Securities Ltd,10,576.8,5768.0,2025-09-08T14:59:58.4035
2025-09-08,47,2025090803008606,NABBC,SHUBHAKAMANA SECURITIES PVT. LTD,Infinity Securities Limited,10,691.0,6910.0,2025-09-08T14:59:58.254647
2025-09-08,48,2025090803008605,NABBC,SHUBHAKAMANA SECURITIES PVT. LTD,Cristal Kanchanjanga Securites Pvt. Ltd.,10,690.9,6909.0,2025-09-08T14:59:58.254625
2025-09-08,49,2025090803008604,NABBC,SHUBHAKAMANA SECURITIES PVT. LTD,Siprabi Securities Pvt. Ltd.,50,690.0,34500.0,2025-09-08T14:59:58.254592
2025-09-08,50,2025090803008603,CFCL,Kohinoor Investment & Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,486.0,4860.0,2025-09-08T14:59:58.18465
