Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-08-24,1,2025082405021830,HDL,Nepal Stock House (PVT) Ltd.,Naasa Securities Co. Ltd.,23,1423.9,32749.7,2025-08-24T14:59:59.936418
2025-08-24,2,2025082405021829,SPHL,Aryatara Investment & Securities,Online Securities Pvt. Ltd.,37,575.0,21275.0,2025-08-24T14:59:59.864999
2025-08-24,3,2025082401012734,NIMB,Aryatara Investment & Securities,Imperial Securities Company Pvt. Ltd.,20,209.2,4184.0,2025-08-24T14:59:59.859017
2025-08-24,4,2025082405021828,RHGCL,Imperial Securities Company Pvt. Ltd.,J.F. Securites (PVT) Ltd.,100,300.0,30000.0,2025-08-24T14:59:59.825194
2025-08-24,5,2025082405021827,SHIVM,Premier Securities Company Ltd.,Midas Stock Broking Company Private Limited,300,615.3,184590.0,2025-08-24T14:59:59.814422
2025-08-24,6,2025082403009883,SINDU,Midas Stock Broking Company Private Limited,Imperial Securities Company Pvt. Ltd.,10,750.0,7500.0,2025-08-24T14:59:59.810971
2025-08-24,7,2025082405021826,ILI,Sagarmatha Securities Private Limited,Thrive Brokerage House Pvt. Ltd,12,455.0,5460.0,2025-08-24T14:59:59.809367
2025-08-24,8,2025082401012733,KBL,Sagarmatha Securities Private Limited,SUN SECURITIES PVT LTD,100,200.7,20070.0,2025-08-24T14:59:59.806187
2025-08-24,9,2025082405021825,BNHC,Kohinoor Investment & Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,10,521.5,5215.0,2025-08-24T14:59:59.747467
2025-08-24,10,2025082405021824,NRIC,SHUBHAKAMANA SECURITIES PVT. LTD,Thrive Brokerage House Pvt. Ltd,10,1569.8,15698.0,2025-08-24T14:59:59.707775
2025-08-24,11,2025082403009882,GUFL,Premier Securities Company Ltd.,Infinity Securities Limited,340,529.3,179962.0,2025-08-24T14:59:59.702791
2025-08-24,12,2025082405021823,MEL,Sani Securities Company Ltd.,Indira securities pvt. ltd,45,297.0,13365.0,2025-08-24T14:59:59.670607
