Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-08-28,48,2025082805027747,GVL,Naasa Securities Co. Ltd.,Aryatara Investment & Securities,50,569.0,28450.0,2025-08-28T14:59:59.270287
2025-08-28,49,2025082805027746,GVL,Naasa Securities Co. Ltd.,Midas Stock Broking Company Private Limited,25,568.8,14220.0,2025-08-28T14:59:59.270262
2025-08-28,50,2025082805027745,GVL,Naasa Securities Co. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,11,568.0,6248.0,2025-08-28T14:59:59.270239
2025-08-28,51,2025082805027744,GVL,Naasa Securities Co. Ltd.,Aryatara Investment & Securities,170,567.9,96543.0,2025-08-28T14:59:59.270192
2025-08-28,52,2025082805027743,GVL,Naasa Securities Co. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,235,567.8,133433.0,2025-08-28T14:59:59.27017
2025-08-28,53,2025082805027742,GVL,Naasa Securities Co. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,43,567.0,24381.0,2025-08-28T14:59:59.270145
2025-08-28,54,2025082805027741,GVL,Naasa Securities Co. Ltd.,Nagarik Stock Dealer ,400,559.0,223600.0,2025-08-28T14:59:59.270101
2025-08-28,55,2025082804020225,UNHPL,ABC Securities Private Limited,Sani Securities Company Ltd.,10,392.5,3925.0,2025-08-28T14:59:59.265021
2025-08-28,56,2025082804020224,PRIN,Capital Max Securities Ltd,KALASH STOCK MARKET PVT. LTD.,10,787.0,7870.0,2025-08-28T14:59:59.25151
2025-08-28,57,2025082804020223,PRIN,Capital Max Securities Ltd,Vision Securities Pvt. Ltd,90,787.0,70830.0,2025-08-28T14:59:59.251385
2025-08-28,58,2025082803014160,CBBL,Opal Securities Investment (PVT) Ltd.,Linch Stock Market Ltd.,10,1070.0,10700.0,2025-08-28T14:59:59.191669
2025-08-28,59,2025082801016199,RMF2,Neev Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,581,9.02,5240.62,2025-08-28T14:59:59.125887
2025-08-28,60,2025082805027740,CKHL,Vision Securities Pvt. Ltd,Asian Securities Private Ltd.,11,678.0,7458.0,2025-08-28T14:59:59.121005
2025-08-28,61,2025082805027739,AHL,Vision Securities Pvt. Ltd,Cristal Kanchanjanga Securites Pvt. Ltd.,10,642.6,6426.0,2025-08-28T14:59:59.117967
2025-08-28,62,2025082803014159,FMDBL,Creative Securities Pvt Ltd,Vision Securities Pvt. Ltd,75,885.1,66382.5,2025-08-28T14:59:59.115278
2025-08-28,63,2025082803014158,FMDBL,Trishakti Securities Public Limited,Vision Securities Pvt. Ltd,20,885.2,17704.0,2025-08-28T14:59:59.115125
2025-08-28,64,2025082801016198,CYCL,Midas Stock Broking Company Private Limited,Dakshinkali Investment & Securities Pvt. Ltd.,1,1715.0,1715.0,2025-08-28T14:59:59.084989
2025-08-28,65,2025082803014157,SMPDA,Capital Max Securities Ltd,BHOLE GANESH SECURITIES LTD,90,947.1,85239.0,2025-08-28T14:59:59.083089
2025-08-28,66,2025082801016197,HIDCLP,Dynamic Money Managers Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,20,204.2,4084.0,2025-08-28T14:59:59.082382
2025-08-28,67,2025082801016196,HIDCLP,Dynamic Money Managers Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,500,204.2,102100.0,2025-08-28T14:59:59.082356
2025-08-28,68,2025082801016195,HIDCLP,Online Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,1000,204.2,204200.0,2025-08-28T14:59:59.082306
2025-08-28,69,2025082801016194,HIDCLP,Sani Securities Company Ltd.,Midas Stock Broking Company Private Limited,500,204.3,102150.0,2025-08-28T14:59:59.082281
2025-08-28,70,2025082801016193,HIDCLP,South Asian Bulls Pvt. Ltd.,Midas Stock Broking Company Private Limited,140,204.6,28644.0,2025-08-28T14:59:59.082253
2025-08-28,71,2025082801016192,HIDCLP,Premier Securities Company Ltd.,Midas Stock Broking Company Private Limited,2500,204.6,511500.0,2025-08-28T14:59:59.082229
2025-08-28,72,2025082801016191,HIDCLP,Siprabi Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,300,204.7,61410.0,2025-08-28T14:59:59.082197
2025-08-28,73,2025082801016190,HIDCLP,Miyo Securities Pvt Ltd,Midas Stock Broking Company Private Limited,35,204.7,7164.5,2025-08-28T14:59:59.082152
2025-08-28,74,2025082804020222,HPPL,Dakshinkali Investment & Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,260,493.0,128180.0,2025-08-28T14:59:59.079412
2025-08-28,75,2025082804020221,HPPL,Shree Krishna Securities Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,240,493.1,118344.0,2025-08-28T14:59:59.079143
2025-08-28,76,2025082803014156,SAPDBL,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sani Securities Company Ltd.,100,848.0,84800.0,2025-08-28T14:59:59.075976
2025-08-28,77,2025082804020220,RADHI,Sumeru Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,490,761.0,372890.0,2025-08-28T14:59:59.010225
2025-08-28,78,2025082804020219,RADHI,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,10,761.0,7610.0,2025-08-28T14:59:59.010188
2025-08-28,79,2025082801016189,NMIC,Dynamic Money Managers Securities Pvt. Ltd.,KALASH STOCK MARKET PVT. LTD.,30,1404.2,42126.0,2025-08-28T14:59:58.94067
2025-08-28,80,2025082801016188,HBL,Sri Hari Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,10,209.0,2090.0,2025-08-28T14:59:58.935043
2025-08-28,81,2025082804020218,MHNL,Imperial Securities Company Pvt. Ltd.,Sri Hari Securities Pvt. Ltd.,340,261.0,88740.0,2025-08-28T14:59:58.918514
2025-08-28,82,2025082804020217,NGPL,Siprabi Securities Pvt. Ltd.,J.F. Securites (PVT) Ltd.,119,402.9,47945.1,2025-08-28T14:59:58.907918
2025-08-28,83,2025082804020216,GHL,Sweta Securities Private Limited,Imperial Securities Company Pvt. Ltd.,10,236.5,2365.0,2025-08-28T14:59:58.753657
2025-08-28,84,2025082803014155,LBBL,K.B.L. Securities Limited ,N.I.M.B. Stock Markets Limited,10,551.0,5510.0,2025-08-28T14:59:58.670161
2025-08-28,85,2025082804020215,LEC,Neev Securities Pvt. Ltd.,Sumeru Securities Pvt. Ltd.,180,237.0,42660.0,2025-08-28T14:59:58.666511
2025-08-28,86,2025082804020214,LEC,Midas Stock Broking Company Private Limited,Sumeru Securities Pvt. Ltd.,120,237.5,28500.0,2025-08-28T14:59:58.666125
2025-08-28,87,2025082804020213,LEC,Dakshinkali Investment & Securities Pvt. Ltd.,Sumeru Securities Pvt. Ltd.,200,237.7,47540.0,2025-08-28T14:59:58.665542
2025-08-28,88,2025082804020212,UMHL,Sumeru Securities Pvt. Ltd.,SUN SECURITIES PVT LTD,491,580.0,284780.0,2025-08-28T14:59:58.662163
2025-08-28,89,2025082804020211,UMHL,Sumeru Securities Pvt. Ltd.,Trisul Securities & Invt. Ltd.,509,580.0,295220.0,2025-08-28T14:59:58.66212
2025-08-28,90,2025082805027738,STC,Sumeru Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,14,5349.0,74886.0,2025-08-28T14:59:58.659674
2025-08-28,91,2025082805027737,STC,Sumeru Securities Pvt. Ltd.,Sewa Securities Pvt. Ltd.,10,5348.0,53480.0,2025-08-28T14:59:58.659637
2025-08-28,92,2025082805027736,STC,Sumeru Securities Pvt. Ltd.,Creative Securities Pvt Ltd,10,5347.0,53470.0,2025-08-28T14:59:58.659601
2025-08-28,93,2025082805027735,STC,Sumeru Securities Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,10,5340.0,53400.0,2025-08-28T14:59:58.65956
2025-08-28,94,2025082805027734,STC,Sumeru Securities Pvt. Ltd.,Oxford Securities Pvt. Ltd.,15,5340.0,80100.0,2025-08-28T14:59:58.659518
2025-08-28,95,2025082805027733,STC,Sumeru Securities Pvt. Ltd.,Nepal Stock House (PVT) Ltd.,10,5300.0,53000.0,2025-08-28T14:59:58.659477
2025-08-28,96,2025082805027732,STC,Sumeru Securities Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,12,5300.0,63600.0,2025-08-28T14:59:58.659429
2025-08-28,97,2025082805027731,STC,Sumeru Securities Pvt. Ltd.,Aakashbhairab Securities Ltd.,19,5299.0,100681.0,2025-08-28T14:59:58.659306
2025-08-28,98,2025082803014154,PFL,Sundhara Securities Limited,Sumeru Securities Pvt. Ltd.,30,402.0,12060.0,2025-08-28T14:59:58.645462
2025-08-28,99,2025082803014153,SWMF,Sri Hari Securities Pvt. Ltd.,Sundhara Securities Limited,100,732.2,73220.0,2025-08-28T14:59:58.643251
2025-08-28,100,2025082804020210,CGH,Siprabi Securities Pvt. Ltd.,Premier Securities Company Ltd.,189,1052.0,198828.0,2025-08-28T14:59:58.620097
2025-08-28,101,2025082804020209,CGH,Neev Securities Pvt. Ltd.,Premier Securities Company Ltd.,20,1052.0,21040.0,2025-08-28T14:59:58.620065
2025-08-28,102,2025082804020208,CGH,Kohinoor Investment & Securities Pvt. Ltd.,Premier Securities Company Ltd.,71,1052.0,74692.0,2025-08-28T14:59:58.620037
2025-08-28,103,2025082804020207,CGH,INDEX SECURITIES LIMITED,Premier Securities Company Ltd.,120,1053.0,126360.0,2025-08-28T14:59:58.619992
2025-08-28,104,2025082801016187,SBL,Cristal Kanchanjanga Securites Pvt. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,10,376.9,3769.0,2025-08-28T14:59:58.606972
2025-08-28,105,2025082805027730,TVCL,Himalayan Securities Limited,Naasa Securities Co. Ltd.,10,473.0,4730.0,2025-08-28T14:59:58.527155
2025-08-28,106,2025082803014152,ALBSL,Capital Max Securities Ltd,Shree Krishna Securities Ltd.,70,1020.1,71407.0,2025-08-28T14:59:58.490439
2025-08-28,107,2025082803014151,ALBSL,Vision Securities Pvt. Ltd,Shree Krishna Securities Ltd.,130,1020.2,132626.0,2025-08-28T14:59:58.490312
2025-08-28,108,2025082805027729,NRM,Shree Krishna Securities Ltd.,Infinity Securities Limited,263,537.0,141231.0,2025-08-28T14:59:58.481136
2025-08-28,109,2025082805027728,NRM,Shree Krishna Securities Ltd.,Imperial Securities Company Pvt. Ltd.,400,537.0,214800.0,2025-08-28T14:59:58.481108
2025-08-28,110,2025082805027727,NRM,Shree Krishna Securities Ltd.,Capital Max Securities Ltd,1000,535.0,535000.0,2025-08-28T14:59:58.481074
2025-08-28,111,2025082805027726,NRM,Shree Krishna Securities Ltd.,Naasa Securities Co. Ltd.,10,535.0,5350.0,2025-08-28T14:59:58.48103
2025-08-28,112,2025082805027725,NRM,Shree Krishna Securities Ltd.,Imperial Securities Company Pvt. Ltd.,50,533.0,26650.0,2025-08-28T14:59:58.480999
2025-08-28,113,2025082805027724,NRM,Shree Krishna Securities Ltd.,Secured Securities Ltd.,277,533.0,147641.0,2025-08-28T14:59:58.480953
2025-08-28,114,2025082801016186,HBL,Agrawal Securities (PVT) Ltd.,South Asian Bulls Pvt. Ltd.,100,209.0,20900.0,2025-08-28T14:59:58.476948
2025-08-28,115,2025082804020206,UNHPL,Sani Securities Company Ltd.,Sani Securities Company Ltd.,10,392.5,3925.0,2025-08-28T14:59:58.454399
2025-08-28,116,2025082804020205,SALICO,Sani Securities Company Ltd.,ABC Securities Private Limited,10,710.0,7100.0,2025-08-28T14:59:58.429552
2025-08-28,117,2025082805027723,GVL,Ashutosh Brokerage & Securities (PVT) Ltd.,Nagarik Stock Dealer ,100,559.0,55900.0,2025-08-28T14:59:58.364266
2025-08-28,118,2025082805027722,HHL,Imperial Securities Company Pvt. Ltd.,Online Securities Pvt. Ltd.,1000,373.0,373000.0,2025-08-28T14:59:58.340723
2025-08-28,119,2025082801016185,HIDCLP,Miyo Securities Pvt Ltd,Imperial Securities Company Pvt. Ltd.,25,204.7,5117.5,2025-08-28T14:59:58.334637
2025-08-28,120,2025082801016184,HIDCLP,Online Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,50,204.8,10240.0,2025-08-28T14:59:58.334539
2025-08-28,121,2025082801016183,HIDCLP,Online Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,25,204.8,5120.0,2025-08-28T14:59:58.334353
2025-08-28,122,2025082805027721,RHGCL,Imperial Securities Company Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,52,300.0,15600.0,2025-08-28T14:59:58.332027
2025-08-28,123,2025082805027720,RHGCL,Imperial Securities Company Pvt. Ltd.,Sri Hari Securities Pvt. Ltd.,248,298.9,74127.2,2025-08-28T14:59:58.331969
2025-08-28,124,2025082804020204,SGIC,Imperial Securities Company Pvt. Ltd.,Capital Hub P. Ltd,50,569.8,28490.0,2025-08-28T14:59:58.326671
2025-08-28,125,2025082803014150,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,300,650.0,195000.0,2025-08-28T14:59:58.310262
2025-08-28,126,2025082803014149,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,20,650.0,13000.0,2025-08-28T14:59:58.31023
2025-08-28,127,2025082803014148,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,Nagarik Stock Dealer ,10,650.0,6500.0,2025-08-28T14:59:58.310185
2025-08-28,128,2025082803014147,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,Aryatara Investment & Securities,17,650.0,11050.0,2025-08-28T14:59:58.310146
2025-08-28,129,2025082803014146,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,650.0,6500.0,2025-08-28T14:59:58.310106
2025-08-28,130,2025082803014145,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,70,649.9,45493.0,2025-08-28T14:59:58.310067
2025-08-28,131,2025082803014144,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,100,649.8,64980.0,2025-08-28T14:59:58.310017
2025-08-28,132,2025082803014143,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,19,649.0,12331.0,2025-08-28T14:59:58.309978
2025-08-28,133,2025082803014142,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,Neev Securities Pvt. Ltd.,50,647.9,32395.0,2025-08-28T14:59:58.30994
2025-08-28,134,2025082803014141,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,647.0,6470.0,2025-08-28T14:59:58.309897
2025-08-28,135,2025082803014140,EDBL,Dynamic Money Managers Securities Pvt. Ltd.,K.B.L. Securities Limited ,423,645.0,272835.0,2025-08-28T14:59:58.3098
2025-08-28,136,2025082804020203,RURU,Aryatara Investment & Securities,SUN SECURITIES PVT LTD,25,737.9,18447.5,2025-08-28T14:59:58.309196
2025-08-28,137,2025082801016182,OMPL,South Asian Bulls Pvt. Ltd.,Online Securities Pvt. Ltd.,100,1325.0,132500.0,2025-08-28T14:59:58.289265
2025-08-28,138,2025082803014139,SHINE,Arun Securities (PVT) Ltd.,Trisul Securities & Invt. Ltd.,100,430.0,43000.0,2025-08-28T14:59:58.258466
2025-08-28,139,2025082803014138,HLBSL,ABC Securities Private Limited,South Asian Bulls Pvt. Ltd.,30,1004.9,30147.0,2025-08-28T14:59:58.24534
2025-08-28,140,2025082804020202,JOSHI,ABC Securities Private Limited,Himalayan Brokerage Company Limited,60,306.9,18414.0,2025-08-28T14:59:58.242565
2025-08-28,141,2025082804020201,CGH,Kohinoor Investment & Securities Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,22,1054.0,23188.0,2025-08-28T14:59:58.219519
2025-08-28,142,2025082804020200,HDHPC,Kohinoor Investment & Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,196.9,1969.0,2025-08-28T14:59:58.217145
2025-08-28,143,2025082801016181,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Sri Hari Securities Pvt. Ltd.,10,870.0,8700.0,2025-08-28T14:59:58.212813
2025-08-28,144,2025082801016180,TTL,Kohinoor Investment & Securities Pvt. Ltd.,Nabil Stock Dealer Ltd.,10,870.0,8700.0,2025-08-28T14:59:58.212047
2025-08-28,145,2025082804020199,SPDL,Kohinoor Investment & Securities Pvt. Ltd.,Primo Securities (PVT) Ltd.,20,400.0,8000.0,2025-08-28T14:59:58.209177
2025-08-28,146,2025082805027719,PPL,Vision Securities Pvt. Ltd,Thrive Brokerage House Pvt. Ltd,858,361.0,309738.0,2025-08-28T14:59:58.136893
2025-08-28,147,2025082805027718,PPL,Vision Securities Pvt. Ltd,Kalika Securities Pvt. Ltd.,142,360.9,51247.8,2025-08-28T14:59:58.136854
2025-08-28,148,2025082805027717,MCHL,Vision Securities Pvt. Ltd,Online Securities Pvt. Ltd.,10,523.0,5230.0,2025-08-28T14:59:58.136366
2025-08-28,149,2025082801016179,NICA,J.F. Securites (PVT) Ltd.,Thrive Brokerage House Pvt. Ltd,800,351.0,280800.0,2025-08-28T14:59:58.110074
2025-08-28,150,2025082801016178,NICA,Oxford Securities Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,200,351.0,70200.0,2025-08-28T14:59:58.110029
2025-08-28,151,2025082804020198,UMRH,Shree Krishna Securities Ltd.,Vision Securities Pvt. Ltd,500,601.5,300750.0,2025-08-28T14:59:58.095779
2025-08-28,152,2025082804020197,SPDL,Vision Securities Pvt. Ltd,Primo Securities (PVT) Ltd.,35,400.0,14000.0,2025-08-28T14:59:58.091098
2025-08-28,153,2025082805027716,ILI,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Naasa Securities Co. Ltd.,200,453.9,90780.0,2025-08-28T14:59:58.065109
2025-08-28,154,2025082805027715,NRM,Neev Securities Pvt. Ltd.,Capital Hub P. Ltd,10,530.3,5303.0,2025-08-28T14:59:57.785096
2025-08-28,155,2025082803014137,HLI,N.I.M.B. Stock Markets Limited,Trishakti Securities Public Limited,230,407.0,93610.0,2025-08-28T14:59:57.643918
2025-08-28,156,2025082803014136,HLI,Machhapuchchhre Securities Limited,Trishakti Securities Public Limited,10,407.0,4070.0,2025-08-28T14:59:57.643702
2025-08-28,157,2025082804020196,UMHL,Sumeru Securities Pvt. Ltd.,Market Securities & Exchange (PVT) Ltd.,10,579.0,5790.0,2025-08-28T14:59:57.642471
2025-08-28,158,2025082804020195,UMHL,Sumeru Securities Pvt. Ltd.,Capital Max Securities Ltd,300,579.0,173700.0,2025-08-28T14:59:57.642393
2025-08-28,159,2025082804020194,UMHL,Sumeru Securities Pvt. Ltd.,Aryatara Investment & Securities,500,578.9,289450.0,2025-08-28T14:59:57.642188
2025-08-28,160,2025082805027714,HATHY,Online Securities Pvt. Ltd.,Agrawal Securities (PVT) Ltd.,2,1260.0,2520.0,2025-08-28T14:59:57.456279
2025-08-28,161,2025082803014135,MERO,Sani Securities Company Ltd.,Secured Securities Ltd.,10,859.0,8590.0,2025-08-28T14:59:57.389652
2025-08-28,162,2025082804020193,AKPL,Citizens Share Broker Limited,Imperial Securities Company Pvt. Ltd.,30,268.5,8055.0,2025-08-28T14:59:57.311126
2025-08-28,163,2025082804020192,GHL,Sri Hari Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,55,236.5,13007.5,2025-08-28T14:59:57.308006
2025-08-28,164,2025082804020191,HPPL,Shree Krishna Securities Ltd.,Asian Securities Private Ltd.,20,493.1,9862.0,2025-08-28T14:59:57.255538
2025-08-28,165,2025082805027713,SANVI,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Online Securities Pvt. Ltd.,10,696.0,6960.0,2025-08-28T14:59:57.23894
