Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-08-14,1,2025081404017005,SHEL,Kohinoor Investment & Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,349,303.7,105991.3,2025-08-14T14:59:59.986731
2025-08-14,2,2025081404017004,SHEL,Kohinoor Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,111,303.6,33699.6,2025-08-14T14:59:59.986541
2025-08-14,3,2025081404017003,SHEL,Kohinoor Investment & Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,20,303.5,6070.0,2025-08-14T14:59:59.986176
2025-08-14,4,2025081405030739,HRL,Sani Securities Company Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,117,1007.2,117842.4,2025-08-14T14:59:59.985736
2025-08-14,5,2025081405030738,HRL,Nagarik Stock Dealer ,Kohinoor Investment & Securities Pvt. Ltd.,300,1007.2,302160.0,2025-08-14T14:59:59.985234
2025-08-14,6,2025081405030737,HRL,Vision Securities Pvt. Ltd,Kohinoor Investment & Securities Pvt. Ltd.,58,1007.4,58429.2,2025-08-14T14:59:59.984731
2025-08-14,7,2025081405030736,HRL,Midas Stock Broking Company Private Limited,Kohinoor Investment & Securities Pvt. Ltd.,15,1007.4,15111.0,2025-08-14T14:59:59.984215
2025-08-14,8,2025081405030735,HRL,Thrive Brokerage House Pvt. Ltd,Kohinoor Investment & Securities Pvt. Ltd.,10,1007.5,10075.0,2025-08-14T14:59:59.98337
2025-08-14,9,2025081404017002,HURJA,Online Securities Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,35,239.2,8372.0,2025-08-14T14:59:59.981029
2025-08-14,10,2025081401016884,KBL,Sani Securities Company Ltd.,MILKY WAY SHARE BROKER COMPANY LTD ,75,205.8,15435.0,2025-08-14T14:59:59.950649
2025-08-14,11,2025081404017001,UMHL,J.F. Securites (PVT) Ltd.,Sani Securities Company Ltd.,100,605.1,60510.0,2025-08-14T14:59:59.945913
2025-08-14,12,2025081404017000,RIDI,Sani Securities Company Ltd.,Asian Securities Private Ltd.,10,251.0,2510.0,2025-08-14T14:59:59.943109
2025-08-14,13,2025081403011914,ILBS,Capital Max Securities Ltd,Aryatara Investment & Securities,119,1223.0,145537.0,2025-08-14T14:59:59.933973
2025-08-14,14,2025081403011913,ILBS,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Aryatara Investment & Securities,71,1225.0,86975.0,2025-08-14T14:59:59.933815
2025-08-14,15,2025081405030734,BHL,Linch Stock Market Ltd.,Aryatara Investment & Securities,1027,201.9,207351.3,2025-08-14T14:59:59.933204
2025-08-14,16,2025081405030733,HATHY,Aryatara Investment & Securities,Sani Securities Company Ltd.,4,1218.0,4872.0,2025-08-14T14:59:59.932273
2025-08-14,17,2025081405030732,SPC,Premier Securities Company Ltd.,Online Securities Pvt. Ltd.,40,539.0,21560.0,2025-08-14T14:59:59.909446
2025-08-14,18,2025081401016883,NIMB,Sweta Securities Private Limited,Online Securities Pvt. Ltd.,134,215.1,28823.4,2025-08-14T14:59:59.906902
2025-08-14,19,2025081401016882,NIMB,Kumari Securities Private Limited,Online Securities Pvt. Ltd.,50,215.1,10755.0,2025-08-14T14:59:59.906875
2025-08-14,20,2025081401016881,NIMB,Sundhara Securities Limited,Online Securities Pvt. Ltd.,500,215.1,107550.0,2025-08-14T14:59:59.90685
2025-08-14,21,2025081401016880,NIMB,Sundhara Securities Limited,Online Securities Pvt. Ltd.,500,215.1,107550.0,2025-08-14T14:59:59.90682
2025-08-14,22,2025081401016879,NIMB,Vision Securities Pvt. Ltd,Online Securities Pvt. Ltd.,300,215.1,64530.0,2025-08-14T14:59:59.906774
2025-08-14,23,2025081401016878,NIMB,Vision Securities Pvt. Ltd,Online Securities Pvt. Ltd.,300,215.1,64530.0,2025-08-14T14:59:59.90675
2025-08-14,24,2025081401016877,NIMB,Opal Securities Investment (PVT) Ltd.,Online Securities Pvt. Ltd.,100,215.1,21510.0,2025-08-14T14:59:59.906722
2025-08-14,25,2025081401016876,NIMB,Arun Securities (PVT) Ltd.,Online Securities Pvt. Ltd.,1500,215.1,322650.0,2025-08-14T14:59:59.906687
2025-08-14,26,2025081401016875,NIMB,Aryatara Investment & Securities,Online Securities Pvt. Ltd.,20,215.2,4304.0,2025-08-14T14:59:59.906655
2025-08-14,27,2025081401016874,NIMB,Deevyaa Securities & Stock House Pvt. Ltd,Online Securities Pvt. Ltd.,40,215.3,8612.0,2025-08-14T14:59:59.906615
2025-08-14,28,2025081401016873,NIMB,Midas Stock Broking Company Private Limited,Online Securities Pvt. Ltd.,101,215.5,21765.5,2025-08-14T14:59:59.906588
2025-08-14,29,2025081401016872,NIMB,Kohinoor Investment & Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,200,215.5,43100.0,2025-08-14T14:59:59.90656
2025-08-14,30,2025081401016871,NIMB,Dakshinkali Investment & Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,500,215.6,107800.0,2025-08-14T14:59:59.906526
2025-08-14,31,2025081401016870,NIMB,Sani Securities Company Ltd.,Online Securities Pvt. Ltd.,500,215.7,107850.0,2025-08-14T14:59:59.906486
2025-08-14,32,2025081401016869,NIMB,Capital Max Securities Ltd,Online Securities Pvt. Ltd.,100,215.8,21580.0,2025-08-14T14:59:59.906444
2025-08-14,33,2025081401016868,NIMB,Sundhara Securities Limited,Online Securities Pvt. Ltd.,100,215.8,21580.0,2025-08-14T14:59:59.906406
2025-08-14,34,2025081401016867,NIMB,Sundhara Securities Limited,Online Securities Pvt. Ltd.,25,215.8,5395.0,2025-08-14T14:59:59.906358
2025-08-14,35,2025081401016866,NIMB,Sundhara Securities Limited,Online Securities Pvt. Ltd.,30,215.9,6477.0,2025-08-14T14:59:59.906299
2025-08-14,36,2025081404016999,NHPC,ABC Securities Private Limited,Aryatara Investment & Securities,24,212.0,5088.0,2025-08-14T14:59:59.891742
2025-08-14,37,2025081404016998,NHPC,Deevyaa Securities & Stock House Pvt. Ltd,Aryatara Investment & Securities,50,212.1,10605.0,2025-08-14T14:59:59.891707
2025-08-14,38,2025081404016997,NHPC,Naasa Securities Co. Ltd.,Aryatara Investment & Securities,26,212.2,5517.2,2025-08-14T14:59:59.891658
2025-08-14,39,2025081404016996,AKPL,Aryatara Investment & Securities,Naasa Securities Co. Ltd.,500,265.2,132600.0,2025-08-14T14:59:59.888735
2025-08-14,40,2025081403011912,ICFC,Primo Securities (PVT) Ltd.,Sani Securities Company Ltd.,159,674.0,107166.0,2025-08-14T14:59:59.837227
2025-08-14,41,2025081403011911,ICFC,Primo Securities (PVT) Ltd.,Midas Stock Broking Company Private Limited,10,674.0,6740.0,2025-08-14T14:59:59.837146
2025-08-14,42,2025081403011910,ICFC,Primo Securities (PVT) Ltd.,Sani Securities Company Ltd.,26,674.0,17524.0,2025-08-14T14:59:59.836981
2025-08-14,43,2025081401016865,NBL,Primo Securities (PVT) Ltd.,K.B.L. Securities Limited ,14,265.1,3711.4,2025-08-14T14:59:59.83532
2025-08-14,44,2025081401016864,NBL,Dynamic Money Managers Securities Pvt. Ltd.,K.B.L. Securities Limited ,10,265.1,2651.0,2025-08-14T14:59:59.835294
2025-08-14,45,2025081401016863,NBL,Naasa Securities Co. Ltd.,K.B.L. Securities Limited ,500,265.1,132550.0,2025-08-14T14:59:59.835268
