Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-08-18,12,2025081805025910,NRIC,Sani Securities Company Ltd.,Sagarmatha Securities Private Limited,19,1560.3,29645.7,2025-08-18T14:59:59.469865
2025-08-18,13,2025081805025909,NRIC,Capital Hub P. Ltd,Sagarmatha Securities Private Limited,20,1560.3,31206.0,2025-08-18T14:59:59.469686
2025-08-18,14,2025081805025908,NRIC,Vision Securities Pvt. Ltd,Sagarmatha Securities Private Limited,61,1563.0,95343.0,2025-08-18T14:59:59.469332
2025-08-18,15,2025081805025907,DORDI,Trisul Securities & Invt. Ltd.,Sundhara Securities Limited,200,292.0,58400.0,2025-08-18T14:59:59.464818
2025-08-18,16,2025081805025906,DORDI,Trishakti Securities Public Limited,Sundhara Securities Limited,350,292.0,102200.0,2025-08-18T14:59:59.464726
2025-08-18,17,2025081805025905,DORDI,Online Securities Pvt. Ltd.,Sundhara Securities Limited,100,292.0,29200.0,2025-08-18T14:59:59.46463
2025-08-18,18,2025081805025904,DORDI,J.F. Securites (PVT) Ltd.,Sundhara Securities Limited,176,292.0,51392.0,2025-08-18T14:59:59.464392
2025-08-18,19,2025081801014011,SCB,Primo Securities (PVT) Ltd.,Premier Securities Company Ltd.,20,625.0,12500.0,2025-08-18T14:59:59.430955
2025-08-18,20,2025081801014010,SCB,Primo Securities (PVT) Ltd.,Siprabi Securities Pvt. Ltd.,10,625.0,6250.0,2025-08-18T14:59:59.430872
2025-08-18,21,2025081801014009,SCB,Primo Securities (PVT) Ltd.,Premier Securities Company Ltd.,867,625.0,541875.0,2025-08-18T14:59:59.430786
2025-08-18,22,2025081801014008,SCB,Primo Securities (PVT) Ltd.,Oxford Securities Pvt. Ltd.,12,625.0,7500.0,2025-08-18T14:59:59.4307
2025-08-18,23,2025081801014007,SCB,Primo Securities (PVT) Ltd.,Thrive Brokerage House Pvt. Ltd,725,625.0,453125.0,2025-08-18T14:59:59.430615
2025-08-18,24,2025081801014006,SCB,Primo Securities (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,1541,624.5,962354.5,2025-08-18T14:59:59.430523
2025-08-18,25,2025081801014005,SCB,Primo Securities (PVT) Ltd.,MILKY WAY SHARE BROKER COMPANY LTD ,490,624.4,305956.0,2025-08-18T14:59:59.430419
2025-08-18,26,2025081801014004,SCB,Primo Securities (PVT) Ltd.,Swarna Laxmi Securities Pvt. Ltd.,257,624.0,160368.0,2025-08-18T14:59:59.430333
2025-08-18,27,2025081801014003,SCB,Primo Securities (PVT) Ltd.,Online Securities Pvt. Ltd.,12,624.0,7488.0,2025-08-18T14:59:59.430136
2025-08-18,28,2025081804017918,CHL,Market Securities & Exchange (PVT) Ltd.,Vision Securities Pvt. Ltd,950,306.0,290700.0,2025-08-18T14:59:59.354902
2025-08-18,29,2025081804017917,SHPC,Ashutosh Brokerage & Securities (PVT) Ltd.,Vision Securities Pvt. Ltd,500,563.0,281500.0,2025-08-18T14:59:59.354163
2025-08-18,30,2025081805025903,NYADI,Bhrikuti Stock Broking Co. Pvt. Ltd.,Infinity Securities Limited,50,431.0,21550.0,2025-08-18T14:59:59.30685
2025-08-18,31,2025081805025902,BHL,Online Securities Pvt. Ltd.,Bhrikuti Stock Broking Co. Pvt. Ltd.,19,204.0,3876.0,2025-08-18T14:59:59.305584
2025-08-18,32,2025081805025901,BHL,Agrawal Securities (PVT) Ltd.,Bhrikuti Stock Broking Co. Pvt. Ltd.,200,204.0,40800.0,2025-08-18T14:59:59.304561
2025-08-18,33,2025081805025900,BHL,Naasa Securities Co. Ltd.,Bhrikuti Stock Broking Co. Pvt. Ltd.,200,204.0,40800.0,2025-08-18T14:59:59.303493
2025-08-18,34,2025081805025899,BHL,Sumeru Securities Pvt. Ltd.,Bhrikuti Stock Broking Co. Pvt. Ltd.,118,204.0,24072.0,2025-08-18T14:59:59.302282
2025-08-18,35,2025081805025898,BHL,Creative Securities Pvt Ltd,Bhrikuti Stock Broking Co. Pvt. Ltd.,1963,204.2,400844.6,2025-08-18T14:59:59.300906
2025-08-18,36,2025081804017916,TRH,Sweta Securities Private Limited,Sharepro Securities Private Limited,150,948.0,142200.0,2025-08-18T14:59:59.286934
2025-08-18,37,2025081804017915,SSHL,Naasa Securities Co. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,105,194.0,20370.0,2025-08-18T14:59:59.268081
2025-08-18,38,2025081804017914,SHPC,Trishakti Securities Public Limited,Kalika Securities Pvt. Ltd.,40,562.5,22500.0,2025-08-18T14:59:59.230227
2025-08-18,39,2025081803010109,CORBL,Trisul Securities & Invt. Ltd.,Sani Securities Company Ltd.,166,1940.0,322040.0,2025-08-18T14:59:59.138372
2025-08-18,40,2025081803010108,CORBL,Trisul Securities & Invt. Ltd.,Trishakti Securities Public Limited,10,1940.0,19400.0,2025-08-18T14:59:59.138337
2025-08-18,41,2025081803010107,CORBL,Trisul Securities & Invt. Ltd.,Sani Securities Company Ltd.,74,1910.0,141340.0,2025-08-18T14:59:59.138286
2025-08-18,42,2025081804017913,UPCL,Dynamic Money Managers Securities Pvt. Ltd.,Sajilo Broker Limited,100,403.2,40320.0,2025-08-18T14:59:59.136406
2025-08-18,43,2025081805025897,SAHAS,Agrawal Securities (PVT) Ltd.,Sani Securities Company Ltd.,590,643.0,379370.0,2025-08-18T14:59:59.065239
2025-08-18,44,2025081801014002,LSL,Sani Securities Company Ltd.,Siprabi Securities Pvt. Ltd.,200,235.6,47120.0,2025-08-18T14:59:59.05985
2025-08-18,45,2025081801014001,LSL,Sani Securities Company Ltd.,Sani Securities Company Ltd.,50,235.6,11780.0,2025-08-18T14:59:59.059467
2025-08-18,46,2025081804017912,BPCL,Vision Securities Pvt. Ltd,Himalayan Brokerage Company Limited,75,840.0,63000.0,2025-08-18T14:59:59.05287
2025-08-18,47,2025081803010106,SADBL,Vision Securities Pvt. Ltd,Kohinoor Investment & Securities Pvt. Ltd.,10,444.0,4440.0,2025-08-18T14:59:59.046426
2025-08-18,48,2025081801014000,TTL,Vision Securities Pvt. Ltd,Agrawal Securities (PVT) Ltd.,10,878.0,8780.0,2025-08-18T14:59:59.044731
2025-08-18,49,2025081801013999,TTL,Vision Securities Pvt. Ltd,Agrawal Securities (PVT) Ltd.,10,878.0,8780.0,2025-08-18T14:59:59.044644
2025-08-18,50,2025081801013998,TTL,Vision Securities Pvt. Ltd,Naasa Securities Co. Ltd.,10,877.0,8770.0,2025-08-18T14:59:59.044568
2025-08-18,51,2025081801013997,TTL,Vision Securities Pvt. Ltd,Sundhara Securities Limited,10,877.0,8770.0,2025-08-18T14:59:59.044492
2025-08-18,52,2025081801013996,TTL,Vision Securities Pvt. Ltd,Global IME Securities Limited,10,876.5,8765.0,2025-08-18T14:59:59.044391
2025-08-18,53,2025081804017911,BPCL,Online Securities Pvt. Ltd.,Prabhu Stock Market Limited,60,839.0,50340.0,2025-08-18T14:59:59.026575
2025-08-18,54,2025081801013995,CREST,Premier Securities Company Ltd.,Capital Max Securities Ltd,10,1250.0,12500.0,2025-08-18T14:59:58.994649
2025-08-18,55,2025081804017910,HEI,Deevyaa Securities & Stock House Pvt. Ltd,Deevyaa Securities & Stock House Pvt. Ltd,63,578.9,36470.7,2025-08-18T14:59:58.987653
2025-08-18,56,2025081804017909,HEI,Deevyaa Securities & Stock House Pvt. Ltd,Naasa Securities Co. Ltd.,20,575.0,11500.0,2025-08-18T14:59:58.987622
2025-08-18,57,2025081804017908,HEI,Deevyaa Securities & Stock House Pvt. Ltd,N.M.B. SECURITIES LIMITED,17,574.9,9773.3,2025-08-18T14:59:58.987578
2025-08-18,58,2025081804017907,DHPL,Linch Stock Market Ltd.,Sri Hari Securities Pvt. Ltd.,190,317.9,60401.0,2025-08-18T14:59:58.982436
2025-08-18,59,2025081804017906,DHPL,Linch Stock Market Ltd.,Aryatara Investment & Securities,100,317.8,31780.0,2025-08-18T14:59:58.982369
2025-08-18,60,2025081804017905,DHPL,Linch Stock Market Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,10,317.7,3177.0,2025-08-18T14:59:58.982225
2025-08-18,61,2025081805025896,AHL,Trishakti Securities Public Limited,Aryatara Investment & Securities,10,641.0,6410.0,2025-08-18T14:59:58.96164
2025-08-18,62,2025081801013994,MKCL,Trishakti Securities Public Limited,Himalayan Brokerage Company Limited,40,1628.0,65120.0,2025-08-18T14:59:58.953424
2025-08-18,63,2025081801013993,MKCL,Trishakti Securities Public Limited,Sajilo Broker Limited,40,1625.0,65000.0,2025-08-18T14:59:58.953213
2025-08-18,64,2025081804017904,SHL,Kumari Securities Private Limited,Imperial Securities Company Pvt. Ltd.,100,566.0,56600.0,2025-08-18T14:59:58.95207
2025-08-18,65,2025081803010105,SADBL,Magnet Securities and Investment Company Private Limited,Cristal Kanchanjanga Securites Pvt. Ltd.,433,442.2,191472.6,2025-08-18T14:59:58.942084
2025-08-18,66,2025081803010104,SADBL,Naasa Securities Co. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,200,443.0,88600.0,2025-08-18T14:59:58.942021
2025-08-18,67,2025081803010103,SADBL,Midas Stock Broking Company Private Limited,Cristal Kanchanjanga Securites Pvt. Ltd.,317,443.0,140431.0,2025-08-18T14:59:58.941964
2025-08-18,68,2025081803010102,SADBL,Thrive Brokerage House Pvt. Ltd,Cristal Kanchanjanga Securites Pvt. Ltd.,50,443.3,22165.0,2025-08-18T14:59:58.941835
2025-08-18,69,2025081801013992,SBL,Cristal Kanchanjanga Securites Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,364.9,3649.0,2025-08-18T14:59:58.939425
2025-08-18,70,2025081805025895,MEL,Investment Management Nepal Pvt. Ltd.,Premier Securities Company Ltd.,429,303.7,130287.3,2025-08-18T14:59:58.897552
2025-08-18,71,2025081805025894,MEL,Capital Max Securities Ltd,Premier Securities Company Ltd.,60,303.9,18234.0,2025-08-18T14:59:58.897308
2025-08-18,72,2025081805025893,MEL,J.F. Securites (PVT) Ltd.,Premier Securities Company Ltd.,41,305.5,12525.5,2025-08-18T14:59:58.896933
2025-08-18,73,2025081804017903,UPCL,Nagarik Stock Dealer ,Vision Securities Pvt. Ltd,645,404.0,260580.0,2025-08-18T14:59:58.733201
2025-08-18,74,2025081804017902,UPCL,Nagarik Stock Dealer ,Sani Securities Company Ltd.,135,404.0,54540.0,2025-08-18T14:59:58.733084
2025-08-18,75,2025081804017901,UPCL,Nagarik Stock Dealer ,Premier Securities Company Ltd.,220,404.0,88880.0,2025-08-18T14:59:58.73282
2025-08-18,76,2025081804017900,UNHPL,Dynamic Money Managers Securities Pvt. Ltd.,Investment Management Nepal Pvt. Ltd.,360,412.0,148320.0,2025-08-18T14:59:58.712989
2025-08-18,77,2025081804017899,UNHPL,Dynamic Money Managers Securities Pvt. Ltd.,Secured Securities Ltd.,140,412.0,57680.0,2025-08-18T14:59:58.712763
2025-08-18,78,2025081805025892,STC,Sewa Securities Pvt. Ltd.,Sri Hari Securities Pvt. Ltd.,50,5196.0,259800.0,2025-08-18T14:59:58.693181
2025-08-18,79,2025081805025891,BGWT,Sri Hari Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,15,920.0,13800.0,2025-08-18T14:59:58.671143
2025-08-18,80,2025081805025890,BGWT,Sri Hari Securities Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,10,920.0,9200.0,2025-08-18T14:59:58.670895
2025-08-18,81,2025081805025889,TAMOR,Sri Hari Securities Pvt. Ltd.,Sri Hari Securities Pvt. Ltd.,10,518.6,5186.0,2025-08-18T14:59:58.667404
2025-08-18,82,2025081805025888,SGHC,Aryatara Investment & Securities,Online Securities Pvt. Ltd.,380,392.0,148960.0,2025-08-18T14:59:58.493819
2025-08-18,83,2025081805025887,SGHC,Aryatara Investment & Securities,Aryatara Investment & Securities,50,391.9,19595.0,2025-08-18T14:59:58.493708
2025-08-18,84,2025081803010101,SWMF,Aryatara Investment & Securities,Linch Stock Market Ltd.,50,746.0,37300.0,2025-08-18T14:59:58.478018
2025-08-18,85,2025081805025886,SMJC,ABC Securities Private Limited,Aryatara Investment & Securities,211,574.0,121114.0,2025-08-18T14:59:58.386151
2025-08-18,86,2025081805025885,SMJC,ABC Securities Private Limited,Kumari Securities Private Limited,40,573.9,22956.0,2025-08-18T14:59:58.386127
2025-08-18,87,2025081805025884,SMJC,ABC Securities Private Limited,Opal Securities Investment (PVT) Ltd.,250,573.9,143475.0,2025-08-18T14:59:58.386102
2025-08-18,88,2025081805025883,SMJC,ABC Securities Private Limited,Kumari Securities Private Limited,20,573.9,11478.0,2025-08-18T14:59:58.386076
2025-08-18,89,2025081805025882,SMJC,ABC Securities Private Limited,Kumari Securities Private Limited,50,573.9,28695.0,2025-08-18T14:59:58.38605
2025-08-18,90,2025081805025881,SMJC,ABC Securities Private Limited,Imperial Securities Company Pvt. Ltd.,100,573.5,57350.0,2025-08-18T14:59:58.386026
2025-08-18,91,2025081805025880,SMJC,ABC Securities Private Limited,Ashutosh Brokerage & Securities (PVT) Ltd.,10,572.8,5728.0,2025-08-18T14:59:58.386
2025-08-18,92,2025081805025879,SMJC,ABC Securities Private Limited,Deevyaa Securities & Stock House Pvt. Ltd,200,572.0,114400.0,2025-08-18T14:59:58.385973
2025-08-18,93,2025081805025878,SMJC,ABC Securities Private Limited,Naasa Securities Co. Ltd.,40,570.0,22800.0,2025-08-18T14:59:58.385909
2025-08-18,94,2025081805025877,SMJC,ABC Securities Private Limited,Linch Stock Market Ltd.,10,570.0,5700.0,2025-08-18T14:59:58.385853
2025-08-18,95,2025081805025876,SMJC,ABC Securities Private Limited,Imperial Securities Company Pvt. Ltd.,70,570.0,39900.0,2025-08-18T14:59:58.385806
2025-08-18,96,2025081805025875,SMJC,ABC Securities Private Limited,Naasa Securities Co. Ltd.,32,568.1,18179.2,2025-08-18T14:59:58.385777
2025-08-18,97,2025081805025874,SMJC,ABC Securities Private Limited,Deevyaa Securities & Stock House Pvt. Ltd,467,568.0,265256.0,2025-08-18T14:59:58.385736
2025-08-18,98,2025081803010100,ILBS,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Infinity Securities Limited,10,1210.0,12100.0,2025-08-18T14:59:58.353901
2025-08-18,99,2025081803010099,ILBS,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Naasa Securities Co. Ltd.,10,1209.0,12090.0,2025-08-18T14:59:58.353779
2025-08-18,100,2025081805025873,SAHAS,Nepal Stock House (PVT) Ltd.,Arun Securities (PVT) Ltd.,105,642.3,67441.5,2025-08-18T14:59:58.325293
2025-08-18,101,2025081805025872,MEL,J.F. Securites (PVT) Ltd.,Aryatara Investment & Securities,249,305.5,76069.5,2025-08-18T14:59:58.319164
2025-08-18,102,2025081803010098,SLBBL,Naasa Securities Co. Ltd.,INDEX SECURITIES LIMITED,10,975.5,9755.0,2025-08-18T14:59:58.214581
2025-08-18,103,2025081804017898,PMHPL,Sri Hari Securities Pvt. Ltd.,Miyo Securities Pvt Ltd,13,432.3,5619.9,2025-08-18T14:59:58.178633
2025-08-18,104,2025081801013991,OMPL,Prabhu Stock Market Limited,Sani Securities Company Ltd.,19,1351.1,25670.9,2025-08-18T14:59:58.035207
2025-08-18,105,2025081805025871,AHL,Vision Securities Pvt. Ltd,Aryatara Investment & Securities,10,641.0,6410.0,2025-08-18T14:59:58.03279
2025-08-18,106,2025081804017897,BARUN,Vision Securities Pvt. Ltd,Sagarmatha Securities Private Limited,25,372.0,9300.0,2025-08-18T14:59:58.027476
2025-08-18,107,2025081801013990,ULBSL,Online Securities Pvt. Ltd.,Linch Stock Market Ltd.,10,3620.0,36200.0,2025-08-18T14:59:58.015707
2025-08-18,108,2025081804017896,UMHL,Capital Max Securities Ltd,Imperial Securities Company Pvt. Ltd.,1000,607.0,607000.0,2025-08-18T14:59:57.986666
2025-08-18,109,2025081805025870,HIDCL,Dynamic Money Managers Securities Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,100,287.5,28750.0,2025-08-18T14:59:57.948971
2025-08-18,110,2025081805025869,SMATA,Trishakti Securities Public Limited,Sagarmatha Securities Private Limited,10,932.0,9320.0,2025-08-18T14:59:57.938249
2025-08-18,111,2025081804017895,AKPL,Sunrise Securities Limited,Nepal Stock House (PVT) Ltd.,267,262.9,70194.3,2025-08-18T14:59:57.926298
2025-08-18,112,2025081804017894,AKPL,Sunrise Securities Limited,Trishakti Securities Public Limited,650,262.9,170885.0,2025-08-18T14:59:57.926273
2025-08-18,113,2025081804017893,AKPL,Sunrise Securities Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,83,262.9,21820.7,2025-08-18T14:59:57.926221
2025-08-18,114,2025081804017892,KPCL,Sunrise Securities Limited,Arun Securities (PVT) Ltd.,400,628.0,251200.0,2025-08-18T14:59:57.921816
2025-08-18,115,2025081804017891,KPCL,Sunrise Securities Limited,Deevyaa Securities & Stock House Pvt. Ltd,100,627.9,62790.0,2025-08-18T14:59:57.921619
2025-08-18,116,2025081801013989,PURE,Market Securities & Exchange (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,200,872.9,174580.0,2025-08-18T14:59:57.887185
2025-08-18,117,2025081805025868,MMKJL,Trishakti Securities Public Limited,Imperial Securities Company Pvt. Ltd.,40,596.7,23868.0,2025-08-18T14:59:57.884567
2025-08-18,118,2025081803010097,DDBL,Nabil Stock Dealer Ltd.,Shree Krishna Securities Ltd.,46,908.5,41791.0,2025-08-18T14:59:57.878135
2025-08-18,119,2025081803010096,DDBL,Nabil Stock Dealer Ltd.,Linch Stock Market Ltd.,200,908.4,181680.0,2025-08-18T14:59:57.878112
2025-08-18,120,2025081803010095,DDBL,Nabil Stock Dealer Ltd.,Agrawal Securities (PVT) Ltd.,150,908.2,136230.0,2025-08-18T14:59:57.878084
2025-08-18,121,2025081803010094,DDBL,Nabil Stock Dealer Ltd.,Naasa Securities Co. Ltd.,50,908.0,45400.0,2025-08-18T14:59:57.878055
2025-08-18,122,2025081803010093,DDBL,Nabil Stock Dealer Ltd.,ABC Securities Private Limited,44,908.0,39952.0,2025-08-18T14:59:57.878005
2025-08-18,123,2025081805025867,BHPL,Sumeru Securities Pvt. Ltd.,Premier Securities Company Ltd.,10,798.0,7980.0,2025-08-18T14:59:57.877663
2025-08-18,124,2025081805025866,TAMOR,Infinity Securities Limited,Agrawal Securities (PVT) Ltd.,10,519.0,5190.0,2025-08-18T14:59:57.781097
2025-08-18,125,2025081804017890,UMHL,Nagarik Stock Dealer ,Imperial Securities Company Pvt. Ltd.,100,607.0,60700.0,2025-08-18T14:59:57.723806
2025-08-18,126,2025081804017889,UNHPL,Imperial Securities Company Pvt. Ltd.,Agrawal Securities (PVT) Ltd.,22,411.0,9042.0,2025-08-18T14:59:57.597176
2025-08-18,127,2025081805025865,RFPL,Linch Stock Market Ltd.,Hatemalo Financial Services Private Limited,16,380.0,6080.0,2025-08-18T14:59:57.566977
2025-08-18,128,2025081803010092,GRDBL,Sri Hari Securities Pvt. Ltd.,Shree Krishna Securities Ltd.,10,1169.0,11690.0,2025-08-18T14:59:57.555858
2025-08-18,129,2025081805025864,BHL,Creative Securities Pvt Ltd,Kohinoor Investment & Securities Pvt. Ltd.,37,204.2,7555.4,2025-08-18T14:59:57.553677
2025-08-18,130,2025081805025863,MHL,Agrawal Securities (PVT) Ltd.,Nepal Stock House (PVT) Ltd.,960,556.1,533856.0,2025-08-18T14:59:57.524777
2025-08-18,131,2025081805025862,MHL,Online Securities Pvt. Ltd.,Nepal Stock House (PVT) Ltd.,40,557.0,22280.0,2025-08-18T14:59:57.524566
2025-08-18,132,2025081803010091,SFCL,Aryatara Investment & Securities,Aryatara Investment & Securities,50,467.4,23370.0,2025-08-18T14:59:57.430078
2025-08-18,133,2025081803010090,SFCL,Aryatara Investment & Securities,Trishakti Securities Public Limited,100,467.4,46740.0,2025-08-18T14:59:57.429858
2025-08-18,134,2025081804017888,CHL,Nepal Investment And Securities Trading Private Limited,Vision Securities Pvt. Ltd,50,306.0,15300.0,2025-08-18T14:59:57.339447
2025-08-18,135,2025081804017887,CHL,Nepal Investment And Securities Trading Private Limited,Online Securities Pvt. Ltd.,200,306.0,61200.0,2025-08-18T14:59:57.339394
2025-08-18,136,2025081804017886,CHL,Nepal Investment And Securities Trading Private Limited,Aryatara Investment & Securities,750,306.0,229500.0,2025-08-18T14:59:57.339244
2025-08-18,137,2025081801013988,NBL,Market Securities & Exchange (PVT) Ltd.,Kalika Securities Pvt. Ltd.,50,255.9,12795.0,2025-08-18T14:59:57.326366
2025-08-18,138,2025081803010089,CBBL,J.F. Securites (PVT) Ltd.,Midas Stock Broking Company Private Limited,20,1030.0,20600.0,2025-08-18T14:59:57.30815
2025-08-18,139,2025081803010088,CBBL,J.F. Securites (PVT) Ltd.,Sewa Securities Pvt. Ltd.,31,1030.0,31930.0,2025-08-18T14:59:57.307944
2025-08-18,140,2025081804017885,GLH,J.F. Securites (PVT) Ltd.,Sundhara Securities Limited,1000,270.9,270900.0,2025-08-18T14:59:57.303481
2025-08-18,141,2025081805025861,HRL,KALASH STOCK MARKET PVT. LTD.,J.F. Securites (PVT) Ltd.,600,1002.0,601200.0,2025-08-18T14:59:57.299817
2025-08-18,142,2025081805025860,AHL,South Asian Bulls Pvt. Ltd.,Sharepro Securities Private Limited,19,640.0,12160.0,2025-08-18T14:59:57.28992
2025-08-18,143,2025081804017884,SSHL,Asian Securities Private Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,300,194.0,58200.0,2025-08-18T14:59:57.200641
2025-08-18,144,2025081805025859,CIT,Sani Securities Company Ltd.,Linch Stock Market Ltd.,18,1935.0,34830.0,2025-08-18T14:59:57.021815
2025-08-18,145,2025081803010087,NICLBSL,Vision Securities Pvt. Ltd,Online Securities Pvt. Ltd.,20,644.9,12898.0,2025-08-18T14:59:57.013653
2025-08-18,146,2025081803010086,NICLBSL,Vision Securities Pvt. Ltd,Indira securities pvt. ltd,10,644.8,6448.0,2025-08-18T14:59:57.013624
2025-08-18,147,2025081803010085,NICLBSL,Vision Securities Pvt. Ltd,Premier Securities Company Ltd.,20,643.0,12860.0,2025-08-18T14:59:57.013575
2025-08-18,148,2025081805025858,SHIVM,Himalayan Brokerage Company Limited,Online Securities Pvt. Ltd.,88,626.0,55088.0,2025-08-18T14:59:56.99765
2025-08-18,149,2025081804017883,NHPC,Capital Max Securities Ltd,Vision Securities Pvt. Ltd,28,212.0,5936.0,2025-08-18T14:59:56.979912
2025-08-18,150,2025081804017882,NHPC,Capital Max Securities Ltd,Vision Securities Pvt. Ltd,35,212.0,7420.0,2025-08-18T14:59:56.979854
2025-08-18,151,2025081803010084,GBBL,Cristal Kanchanjanga Securites Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,10,433.0,4330.0,2025-08-18T14:59:56.923273
2025-08-18,152,2025081804017881,NLG,Sani Securities Company Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,50,818.0,40900.0,2025-08-18T14:59:56.920254
2025-08-18,153,2025081804017880,NHPC,Linch Stock Market Ltd.,Imperial Securities Company Pvt. Ltd.,778,211.0,164158.0,2025-08-18T14:59:56.908138
2025-08-18,154,2025081801013987,NICA,Sewa Securities Pvt. Ltd.,Linch Stock Market Ltd.,500,349.0,174500.0,2025-08-18T14:59:56.905887
2025-08-18,155,2025081805025857,SAGF,Imperial Securities Company Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,10000,10.63,106300.0,2025-08-18T14:59:56.867081
2025-08-18,156,2025081804017879,CHCL,Premier Securities Company Ltd.,Oxford Securities Pvt. Ltd.,500,518.0,259000.0,2025-08-18T14:59:56.865386
2025-08-18,157,2025081805025856,NRN,Sri Hari Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,15,2210.0,33150.0,2025-08-18T14:59:56.843172
2025-08-18,158,2025081805025855,NRN,Sumeru Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,35,2210.0,77350.0,2025-08-18T14:59:56.84306
2025-08-18,159,2025081805025854,NRN,Online Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,100,2211.0,221100.0,2025-08-18T14:59:56.842784
2025-08-18,160,2025081805025853,GVL,Himalayan Brokerage Company Limited,Naasa Securities Co. Ltd.,340,555.0,188700.0,2025-08-18T14:59:56.807338
2025-08-18,161,2025081804017878,UNHPL,Naasa Securities Co. Ltd.,Secured Securities Ltd.,60,412.0,24720.0,2025-08-18T14:59:56.798254
2025-08-18,162,2025081804017877,UNHPL,Naasa Securities Co. Ltd.,Shree Krishna Securities Ltd.,40,412.0,16480.0,2025-08-18T14:59:56.798027
2025-08-18,163,2025081801013986,LSL,Trishakti Securities Public Limited,Dakshinkali Investment & Securities Pvt. Ltd.,708,235.5,166734.0,2025-08-18T14:59:56.724736
2025-08-18,164,2025081805025852,SANVI,Agrawal Securities (PVT) Ltd.,Vision Securities Pvt. Ltd,10,685.0,6850.0,2025-08-18T14:59:56.575987
2025-08-18,165,2025081805025851,SANVI,Agrawal Securities (PVT) Ltd.,Aryatara Investment & Securities,10,685.0,6850.0,2025-08-18T14:59:56.575965
2025-08-18,166,2025081805025850,SANVI,Agrawal Securities (PVT) Ltd.,Linch Stock Market Ltd.,10,685.0,6850.0,2025-08-18T14:59:56.575907
2025-08-18,167,2025081805025849,SANVI,Agrawal Securities (PVT) Ltd.,J.F. Securites (PVT) Ltd.,10,685.0,6850.0,2025-08-18T14:59:56.575864
2025-08-18,168,2025081805025848,SANVI,Agrawal Securities (PVT) Ltd.,Online Securities Pvt. Ltd.,10,685.0,6850.0,2025-08-18T14:59:56.575843
