Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-08-19,1,2025081903010006,ICFC,Online Securities Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,490,667.0,326830.0,2025-08-19T14:59:59.980772
2025-08-19,2,2025081903010005,ICFC,Kohinoor Investment & Securities Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,60,667.0,40020.0,2025-08-19T14:59:59.980718
2025-08-19,3,2025081903010004,ICFC,Kumari Securities Private Limited,Thrive Brokerage House Pvt. Ltd,400,667.0,266800.0,2025-08-19T14:59:59.980664
2025-08-19,4,2025081903010003,ICFC,Bhrikuti Stock Broking Co. Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,100,667.0,66700.0,2025-08-19T14:59:59.980612
2025-08-19,5,2025081903010002,ICFC,Linch Stock Market Ltd.,Thrive Brokerage House Pvt. Ltd,50,667.7,33385.0,2025-08-19T14:59:59.980551
2025-08-19,6,2025081903010001,ICFC,Online Securities Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,200,667.9,133580.0,2025-08-19T14:59:59.980491
2025-08-19,7,2025081903010000,ICFC,Sanima Securities Limited,Thrive Brokerage House Pvt. Ltd,200,668.0,133600.0,2025-08-19T14:59:59.980427
2025-08-19,8,2025081903009999,ICFC,Sani Securities Company Ltd.,Thrive Brokerage House Pvt. Ltd,500,668.0,334000.0,2025-08-19T14:59:59.980299
2025-08-19,9,2025081903009998,SKBBL,Arun Securities (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,60,879.0,52740.0,2025-08-19T14:59:59.969849
2025-08-19,10,2025081904016474,KPCL,Opal Securities Investment (PVT) Ltd.,Swarna Laxmi Securities Pvt. Ltd.,53,608.0,32224.0,2025-08-19T14:59:59.773946
2025-08-19,11,2025081904016473,KPCL,Swarna Laxmi Securities Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,100,609.0,60900.0,2025-08-19T14:59:59.773857
2025-08-19,12,2025081904016472,KPCL,Deevyaa Securities & Stock House Pvt. Ltd,Swarna Laxmi Securities Pvt. Ltd.,47,609.0,28623.0,2025-08-19T14:59:59.77365
2025-08-19,13,2025081905022343,MMF1,Kalika Securities Pvt. Ltd.,Pragyan Securities (PVT) Ltd.,700,9.49,6643.0,2025-08-19T14:59:59.72065
2025-08-19,14,2025081905022342,TAMOR,Bhrikuti Stock Broking Co. Pvt. Ltd.,Trisul Securities & Invt. Ltd.,480,524.8,251904.0,2025-08-19T14:59:59.70806
2025-08-19,15,2025081905022341,TAMOR,Bhrikuti Stock Broking Co. Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,140,524.8,73472.0,2025-08-19T14:59:59.708028
2025-08-19,16,2025081905022340,TAMOR,Bhrikuti Stock Broking Co. Pvt. Ltd.,Aryatara Investment & Securities,10,524.0,5240.0,2025-08-19T14:59:59.707987
2025-08-19,17,2025081905022339,TAMOR,Bhrikuti Stock Broking Co. Pvt. Ltd.,Naasa Securities Co. Ltd.,300,524.0,157200.0,2025-08-19T14:59:59.70796
2025-08-19,18,2025081905022338,TAMOR,Bhrikuti Stock Broking Co. Pvt. Ltd.,Sweta Securities Private Limited,50,524.0,26200.0,2025-08-19T14:59:59.707935
2025-08-19,19,2025081905022337,TAMOR,Bhrikuti Stock Broking Co. Pvt. Ltd.,Sani Securities Company Ltd.,20,524.0,10480.0,2025-08-19T14:59:59.707888
2025-08-19,20,2025081905022336,DORDI,Midas Stock Broking Company Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,100,289.0,28900.0,2025-08-19T14:59:59.6857
2025-08-19,21,2025081903009997,SHINE,Himalayan Brokerage Company Limited,Secured Securities Ltd.,36,433.0,15588.0,2025-08-19T14:59:59.672584
2025-08-19,22,2025081905022335,BHDC,Nepal Stock House (PVT) Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,33,567.9,18740.7,2025-08-19T14:59:59.637591
2025-08-19,23,2025081901012961,JBLB,ABC Securities Private Limited,Naasa Securities Co. Ltd.,5,1480.0,7400.0,2025-08-19T14:59:59.617291
2025-08-19,24,2025081901012960,JBLB,ABC Securities Private Limited,Vision Securities Pvt. Ltd,100,1478.0,147800.0,2025-08-19T14:59:59.616989
2025-08-19,25,2025081901012959,JBLB,ABC Securities Private Limited,Nepal Investment And Securities Trading Private Limited,25,1477.9,36947.5,2025-08-19T14:59:59.616775
2025-08-19,26,2025081901012958,JBLB,ABC Securities Private Limited,Vision Securities Pvt. Ltd,20,1477.5,29550.0,2025-08-19T14:59:59.616547
2025-08-19,27,2025081901012957,JBLB,ABC Securities Private Limited,Sani Securities Company Ltd.,10,1477.0,14770.0,2025-08-19T14:59:59.6162
2025-08-19,28,2025081905022334,RNLI,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,South Asian Bulls Pvt. Ltd.,200,483.2,96640.0,2025-08-19T14:59:59.597476
2025-08-19,29,2025081901012956,PURE,Siprabi Securities Pvt. Ltd.,Oxford Securities Pvt. Ltd.,10,930.0,9300.0,2025-08-19T14:59:59.586218
2025-08-19,30,2025081904016471,SHPC,Online Securities Pvt. Ltd.,Linch Stock Market Ltd.,1205,565.0,680825.0,2025-08-19T14:59:59.563409
2025-08-19,31,2025081904016470,SHPC,Online Securities Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,30,564.7,16941.0,2025-08-19T14:59:59.563113
2025-08-19,32,2025081905022333,TVCL,Dakshinkali Investment & Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,10,484.0,4840.0,2025-08-19T14:59:59.436154
2025-08-19,33,2025081905022332,TVCL,Dakshinkali Investment & Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,50,484.1,24205.0,2025-08-19T14:59:59.436016
2025-08-19,34,2025081903009996,SMB,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,15,2345.0,35175.0,2025-08-19T14:59:59.39594
2025-08-19,35,2025081901012955,GBIME,Online Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,400,252.3,100920.0,2025-08-19T14:59:59.37569
2025-08-19,36,2025081905022331,NRM,Linch Stock Market Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,250,533.0,133250.0,2025-08-19T14:59:59.372761
2025-08-19,37,2025081901012954,ADBL,Cristal Kanchanjanga Securites Pvt. Ltd.,Primo Securities (PVT) Ltd.,10,336.5,3365.0,2025-08-19T14:59:59.354006
2025-08-19,38,2025081901012953,NESDO,Creative Securities Pvt Ltd,Sanima Securities Limited,10,1635.0,16350.0,2025-08-19T14:59:59.251482
2025-08-19,39,2025081904016469,AHPC,Naasa Securities Co. Ltd.,Trademow Securities Private Limited,10,300.9,3009.0,2025-08-19T14:59:59.209727
2025-08-19,40,2025081905022330,HRL,Aryatara Investment & Securities,Kohinoor Investment & Securities Pvt. Ltd.,100,992.2,99220.0,2025-08-19T14:59:59.092294
2025-08-19,41,2025081904016468,RADHI,Trishakti Securities Public Limited,Thrive Brokerage House Pvt. Ltd,10,773.0,7730.0,2025-08-19T14:59:59.019213
2025-08-19,42,2025081904016467,UNHPL,Trishakti Securities Public Limited,Capital Max Securities Ltd,10,399.9,3999.0,2025-08-19T14:59:59.004045
2025-08-19,43,2025081904016466,UNHPL,Trishakti Securities Public Limited,Capital Max Securities Ltd,100,399.9,39990.0,2025-08-19T14:59:59.000862
2025-08-19,44,2025081904016465,MEN,Naasa Securities Co. Ltd.,Trishakti Securities Public Limited,20,640.5,12810.0,2025-08-19T14:59:58.967202
2025-08-19,45,2025081905022329,HRL,Market Securities & Exchange (PVT) Ltd.,Sri Hari Securities Pvt. Ltd.,400,993.0,397200.0,2025-08-19T14:59:58.859886
2025-08-19,46,2025081903009995,MERO,Sani Securities Company Ltd.,Oxford Securities Pvt. Ltd.,82,830.1,68068.2,2025-08-19T14:59:58.767635
2025-08-19,47,2025081904016464,API,Kohinoor Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,236,296.2,69903.2,2025-08-19T14:59:58.717592
2025-08-19,48,2025081904016463,API,Nepal Stock House (PVT) Ltd.,Naasa Securities Co. Ltd.,200,296.5,59300.0,2025-08-19T14:59:58.717412
2025-08-19,49,2025081904016462,API,Nepal Stock House (PVT) Ltd.,Naasa Securities Co. Ltd.,200,296.5,59300.0,2025-08-19T14:59:58.717215
2025-08-19,50,2025081904016461,API,Online Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,274,296.5,81241.0,2025-08-19T14:59:58.717031
2025-08-19,51,2025081904016460,API,Primo Securities (PVT) Ltd.,Naasa Securities Co. Ltd.,90,296.6,26694.0,2025-08-19T14:59:58.716646
2025-08-19,52,2025081905022328,HDL,Kalika Securities Pvt. Ltd.,ABC Securities Private Limited,20,1395.0,27900.0,2025-08-19T14:59:58.605928
2025-08-19,53,2025081905022327,HDL,Vision Securities Pvt. Ltd,ABC Securities Private Limited,15,1395.0,20925.0,2025-08-19T14:59:58.605495
2025-08-19,54,2025081905022326,HDL,Naasa Securities Co. Ltd.,ABC Securities Private Limited,20,1395.1,27902.0,2025-08-19T14:59:58.604836
2025-08-19,55,2025081905022325,SMJC,ABC Securities Private Limited,Vision Securities Pvt. Ltd,10,572.6,5726.0,2025-08-19T14:59:58.599483
2025-08-19,56,2025081905022324,SMJC,ABC Securities Private Limited,Secured Securities Ltd.,10,569.0,5690.0,2025-08-19T14:59:58.599442
2025-08-19,57,2025081901012952,NABIL,Agrawal Securities (PVT) Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,100,519.0,51900.0,2025-08-19T14:59:58.593488
2025-08-19,58,2025081901012951,CITY,Agrawal Securities (PVT) Ltd.,Kumari Securities Private Limited,10,603.0,6030.0,2025-08-19T14:59:58.590293
2025-08-19,59,2025081903009994,EDBL,Imperial Securities Company Pvt. Ltd.,Asian Securities Private Ltd.,368,623.1,229300.8,2025-08-19T14:59:58.588411
2025-08-19,60,2025081903009993,EDBL,Shree Krishna Securities Ltd.,Asian Securities Private Ltd.,10,624.0,6240.0,2025-08-19T14:59:58.588332
2025-08-19,61,2025081905022323,SMH,South Asian Bulls Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,10,885.0,8850.0,2025-08-19T14:59:58.585246
2025-08-19,62,2025081904016459,UMHL,SUN SECURITIES PVT LTD,Linch Stock Market Ltd.,100,582.0,58200.0,2025-08-19T14:59:58.560883
2025-08-19,63,2025081903009992,PFL,Imperial Securities Company Pvt. Ltd.,Asian Securities Private Ltd.,10,407.1,4071.0,2025-08-19T14:59:58.548221
2025-08-19,64,2025081905022322,SHIVM,Asian Securities Private Ltd.,KALASH STOCK MARKET PVT. LTD.,14,627.3,8782.2,2025-08-19T14:59:58.546044
2025-08-19,65,2025081903009991,LBBL,J.F. Securites (PVT) Ltd.,Market Securities & Exchange (PVT) Ltd.,10,541.9,5419.0,2025-08-19T14:59:58.427589
2025-08-19,66,2025081901012950,JBLB,Sani Securities Company Ltd.,Premier Securities Company Ltd.,18,1477.0,26586.0,2025-08-19T14:59:58.411089
2025-08-19,67,2025081903009990,LLBS,Linch Stock Market Ltd.,Agrawal Securities (PVT) Ltd.,50,1060.0,53000.0,2025-08-19T14:59:58.361282
2025-08-19,68,2025081903009989,LLBS,Linch Stock Market Ltd.,Aryatara Investment & Securities,60,1060.0,63600.0,2025-08-19T14:59:58.361205
2025-08-19,69,2025081905022321,MANDU,Neev Securities Pvt. Ltd.,Secured Securities Ltd.,10,870.0,8700.0,2025-08-19T14:59:58.336958
2025-08-19,70,2025081903009988,GFCL,Imperial Securities Company Pvt. Ltd.,Investment Management Nepal Pvt. Ltd.,50,644.5,32225.0,2025-08-19T14:59:58.317558
2025-08-19,71,2025081901012949,CITY,Miyo Securities Pvt Ltd,Imperial Securities Company Pvt. Ltd.,91,603.0,54873.0,2025-08-19T14:59:58.31434
2025-08-19,72,2025081903009987,USLB,Bhrikuti Stock Broking Co. Pvt. Ltd.,Nagarik Stock Dealer ,500,2178.1,1089050.0,2025-08-19T14:59:58.201641
2025-08-19,73,2025081903009986,USLB,Himalayan Brokerage Company Limited,Nagarik Stock Dealer ,500,2178.5,1089250.0,2025-08-19T14:59:58.201601
