Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-09-25,58,2025092501009448,PURE,Investment Management Nepal Pvt. Ltd.,Vision Securities Pvt. Ltd,10,797.7,7977.0,2025-09-25T14:59:59.284925
2025-09-25,59,2025092501009447,PURE,Investment Management Nepal Pvt. Ltd.,Sumeru Securities Pvt. Ltd.,10,797.0,7970.0,2025-09-25T14:59:59.284876
2025-09-25,60,2025092501009446,PURE,Investment Management Nepal Pvt. Ltd.,Sundhara Securities Limited,10,796.0,7960.0,2025-09-25T14:59:59.284831
2025-09-25,61,2025092501009445,PURE,Investment Management Nepal Pvt. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,30,796.0,23880.0,2025-09-25T14:59:59.284776
2025-09-25,62,2025092501009444,PURE,Investment Management Nepal Pvt. Ltd.,Investment Management Nepal Pvt. Ltd.,29,795.9,23081.1,2025-09-25T14:59:59.284667
2025-09-25,63,2025092503006044,NMBMF,Himalayan Brokerage Company Limited,Sumeru Securities Pvt. Ltd.,18,687.3,12371.4,2025-09-25T14:59:59.260479
2025-09-25,64,2025092503006043,NMBMF,Sani Securities Company Ltd.,Sumeru Securities Pvt. Ltd.,90,687.4,61866.0,2025-09-25T14:59:59.260386
2025-09-25,65,2025092503006042,NMBMF,Bhrikuti Stock Broking Co. Pvt. Ltd.,Sumeru Securities Pvt. Ltd.,27,689.0,18603.0,2025-09-25T14:59:59.260291
2025-09-25,66,2025092503006041,NMBMF,Agrawal Securities (PVT) Ltd.,Sumeru Securities Pvt. Ltd.,15,694.0,10410.0,2025-09-25T14:59:59.260197
2025-09-25,67,2025092504009973,MHNL,Premier Securities Company Ltd.,Sumeru Securities Pvt. Ltd.,11,251.0,2761.0,2025-09-25T14:59:59.232911
2025-09-25,68,2025092504009972,SHPC,Sumeru Securities Pvt. Ltd.,Sanima Securities Limited,10,532.0,5320.0,2025-09-25T14:59:59.172157
2025-09-25,69,2025092505012040,MKHL,Trisul Securities & Invt. Ltd.,Naasa Securities Co. Ltd.,10,811.0,8110.0,2025-09-25T14:59:59.161418
2025-09-25,70,2025092505012039,MKHL,Trisul Securities & Invt. Ltd.,Siprabi Securities Pvt. Ltd.,10,811.0,8110.0,2025-09-25T14:59:59.161393
2025-09-25,71,2025092505012038,MKHL,Trisul Securities & Invt. Ltd.,Nepal Stock House (PVT) Ltd.,10,800.0,8000.0,2025-09-25T14:59:59.161363
2025-09-25,72,2025092505012037,MKHL,Trisul Securities & Invt. Ltd.,Sumeru Securities Pvt. Ltd.,10,800.0,8000.0,2025-09-25T14:59:59.161302
2025-09-25,73,2025092504009971,KPCL,Naasa Securities Co. Ltd.,Online Securities Pvt. Ltd.,2000,635.0,1270000.0,2025-09-25T14:59:59.154812
2025-09-25,74,2025092505012036,HATHY,S.P.S.A. Securities Limited,Nepal Investment And Securities Trading Private Limited,13,1000.0,13000.0,2025-09-25T14:59:59.148689
2025-09-25,75,2025092505012035,HATHY,S.P.S.A. Securities Limited,Naasa Securities Co. Ltd.,57,1000.0,57000.0,2025-09-25T14:59:59.148659
2025-09-25,76,2025092505012034,HATHY,S.P.S.A. Securities Limited,Cristal Kanchanjanga Securites Pvt. Ltd.,30,998.0,29940.0,2025-09-25T14:59:59.14862
2025-09-25,77,2025092505012033,MKJC,Sri Hari Securities Pvt. Ltd.,Nepal Stock House (PVT) Ltd.,10,602.0,6020.0,2025-09-25T14:59:59.143958
2025-09-25,78,2025092504009970,RIDI,Shree Krishna Securities Ltd.,Thrive Brokerage House Pvt. Ltd,10,235.0,2350.0,2025-09-25T14:59:59.027267
2025-09-25,79,2025092505012032,SMHL,Sharepro Securities Private Limited,Secured Securities Ltd.,10,898.0,8980.0,2025-09-25T14:59:58.997407
2025-09-25,80,2025092501009443,HBL,Sri Hari Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,10,201.5,2015.0,2025-09-25T14:59:58.994837
2025-09-25,81,2025092504009969,SHEL,Kumari Securities Private Limited,Aryatara Investment & Securities,166,291.0,48306.0,2025-09-25T14:59:58.9931
2025-09-25,82,2025092504009968,SHEL,Kumari Securities Private Limited,Sundhara Securities Limited,29,291.0,8439.0,2025-09-25T14:59:58.993042
2025-09-25,83,2025092503006040,EDBL,Kumari Securities Private Limited,ABC Securities Private Limited,10,615.0,6150.0,2025-09-25T14:59:58.990065
2025-09-25,84,2025092503006039,LBBL,Online Securities Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,200,506.0,101200.0,2025-09-25T14:59:58.96308
2025-09-25,85,2025092505012031,BHDC,Linch Stock Market Ltd.,Sri Hari Securities Pvt. Ltd.,78,578.0,45084.0,2025-09-25T14:59:58.931336
2025-09-25,86,2025092505012030,BHDC,Linch Stock Market Ltd.,Indira securities pvt. ltd,300,578.0,173400.0,2025-09-25T14:59:58.931305
2025-09-25,87,2025092505012029,BHDC,Linch Stock Market Ltd.,Sri Hari Securities Pvt. Ltd.,10,576.0,5760.0,2025-09-25T14:59:58.931268
2025-09-25,88,2025092505012028,BHDC,Linch Stock Market Ltd.,Naasa Securities Co. Ltd.,12,575.0,6900.0,2025-09-25T14:59:58.931239
2025-09-25,89,2025092505012027,BHDC,Linch Stock Market Ltd.,Imperial Securities Company Pvt. Ltd.,1000,572.0,572000.0,2025-09-25T14:59:58.931213
2025-09-25,90,2025092505012026,BHDC,Linch Stock Market Ltd.,Imperial Securities Company Pvt. Ltd.,100,572.0,57200.0,2025-09-25T14:59:58.931158
2025-09-25,91,2025092504009967,PPCL,Premier Securities Company Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,200,327.0,65400.0,2025-09-25T14:59:58.901768
2025-09-25,92,2025092505012025,ULHC,Hatemalo Financial Services Private Limited,Midas Stock Broking Company Private Limited,10,480.0,4800.0,2025-09-25T14:59:58.889515
2025-09-25,93,2025092505012024,ULHC,Hatemalo Financial Services Private Limited,Naasa Securities Co. Ltd.,10,480.0,4800.0,2025-09-25T14:59:58.889479
2025-09-25,94,2025092505012023,ULHC,Hatemalo Financial Services Private Limited,Naasa Securities Co. Ltd.,10,480.0,4800.0,2025-09-25T14:59:58.889417
2025-09-25,95,2025092505012022,SMJC,Naasa Securities Co. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,10,559.0,5590.0,2025-09-25T14:59:58.85924
2025-09-25,96,2025092504009966,DHPL,Online Securities Pvt. Ltd.,ABC Securities Private Limited,10,296.0,2960.0,2025-09-25T14:59:58.825833
2025-09-25,97,2025092504009965,SPDL,Midas Stock Broking Company Private Limited,Vision Securities Pvt. Ltd,10,388.5,3885.0,2025-09-25T14:59:58.810562
2025-09-25,98,2025092504009964,UMHL,Sumeru Securities Pvt. Ltd.,Sani Securities Company Ltd.,100,550.0,55000.0,2025-09-25T14:59:58.781593
2025-09-25,99,2025092505012021,NRM,Creative Securities Pvt Ltd,Bhrikuti Stock Broking Co. Pvt. Ltd.,10,439.0,4390.0,2025-09-25T14:59:58.77259
2025-09-25,100,2025092505012020,MKHC,KALASH STOCK MARKET PVT. LTD.,Thrive Brokerage House Pvt. Ltd,20,406.3,8126.0,2025-09-25T14:59:58.760101
2025-09-25,101,2025092505012019,MKHC,Property Wiard Limited,Thrive Brokerage House Pvt. Ltd,50,406.4,20320.0,2025-09-25T14:59:58.760017
2025-09-25,102,2025092505012018,AHL,Vision Securities Pvt. Ltd,Trishakti Securities Public Limited,10,657.9,6579.0,2025-09-25T14:59:58.751288
2025-09-25,103,2025092505012017,SGHC,Sharepro Securities Private Limited,Shree Krishna Securities Ltd.,20,338.0,6760.0,2025-09-25T14:59:58.744684
2025-09-25,104,2025092505012016,SGHC,Miyo Securities Pvt Ltd,Shree Krishna Securities Ltd.,200,338.0,67600.0,2025-09-25T14:59:58.74465
2025-09-25,105,2025092505012015,SGHC,Neev Securities Pvt. Ltd.,Shree Krishna Securities Ltd.,100,338.0,33800.0,2025-09-25T14:59:58.74459
2025-09-25,106,2025092505012014,SANVI,Sri Hari Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,10,613.0,6130.0,2025-09-25T14:59:58.735367
2025-09-25,107,2025092504009963,UNHPL,Trishakti Securities Public Limited,Vision Securities Pvt. Ltd,10,470.9,4709.0,2025-09-25T14:59:58.692415
2025-09-25,108,2025092501009442,ADBL,Cristal Kanchanjanga Securites Pvt. Ltd.,Creative Securities Pvt Ltd,10,317.3,3173.0,2025-09-25T14:59:58.681896
2025-09-25,109,2025092501009441,SBI,Dynamic Money Managers Securities Pvt. Ltd.,Primo Securities (PVT) Ltd.,124,395.9,49091.6,2025-09-25T14:59:58.679179
2025-09-25,110,2025092501009440,SBI,Dynamic Money Managers Securities Pvt. Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,10,395.8,3958.0,2025-09-25T14:59:58.679151
2025-09-25,111,2025092501009439,SBI,Dynamic Money Managers Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,40,395.0,15800.0,2025-09-25T14:59:58.679127
2025-09-25,112,2025092501009438,SBI,Dynamic Money Managers Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,15,393.7,5905.5,2025-09-25T14:59:58.679094
2025-09-25,113,2025092501009437,SBI,Dynamic Money Managers Securities Pvt. Ltd.,Nepal Investment And Securities Trading Private Limited,181,392.0,70952.0,2025-09-25T14:59:58.679061
2025-09-25,114,2025092501009436,SBI,Dynamic Money Managers Securities Pvt. Ltd.,Sundhara Securities Limited,680,391.0,265880.0,2025-09-25T14:59:58.679013
2025-09-25,115,2025092505012013,HRL,Kohinoor Investment & Securities Pvt. Ltd.,APPLE SECURITIES PRIVATE LIMITED,27,855.0,23085.0,2025-09-25T14:59:58.642643
2025-09-25,116,2025092505012012,HRL,Oxford Securities Pvt. Ltd.,APPLE SECURITIES PRIVATE LIMITED,20,855.0,17100.0,2025-09-25T14:59:58.642616
2025-09-25,117,2025092505012011,HRL,Secured Securities Ltd.,APPLE SECURITIES PRIVATE LIMITED,60,855.0,51300.0,2025-09-25T14:59:58.642591
2025-09-25,118,2025092505012010,HRL,Naasa Securities Co. Ltd.,APPLE SECURITIES PRIVATE LIMITED,29,855.0,24795.0,2025-09-25T14:59:58.642565
2025-09-25,119,2025092505012009,HRL,Sani Securities Company Ltd.,APPLE SECURITIES PRIVATE LIMITED,55,855.0,47025.0,2025-09-25T14:59:58.642536
2025-09-25,120,2025092505012008,HRL,Premier Securities Company Ltd.,APPLE SECURITIES PRIVATE LIMITED,10,855.0,8550.0,2025-09-25T14:59:58.642513
2025-09-25,121,2025092505012007,HRL,Aryatara Investment & Securities,APPLE SECURITIES PRIVATE LIMITED,50,855.0,42750.0,2025-09-25T14:59:58.642487
2025-09-25,122,2025092505012006,HRL,Imperial Securities Company Pvt. Ltd.,APPLE SECURITIES PRIVATE LIMITED,100,855.0,85500.0,2025-09-25T14:59:58.642451
2025-09-25,123,2025092505012005,HRL,South Asian Bulls Pvt. Ltd.,APPLE SECURITIES PRIVATE LIMITED,100,855.0,85500.0,2025-09-25T14:59:58.642423
2025-09-25,124,2025092505012004,HRL,Secured Securities Ltd.,APPLE SECURITIES PRIVATE LIMITED,40,855.0,34200.0,2025-09-25T14:59:58.642395
2025-09-25,125,2025092505012003,HRL,Sharepro Securities Private Limited,APPLE SECURITIES PRIVATE LIMITED,200,855.0,171000.0,2025-09-25T14:59:58.642366
2025-09-25,126,2025092505012002,HRL,Linch Stock Market Ltd.,APPLE SECURITIES PRIVATE LIMITED,200,855.0,171000.0,2025-09-25T14:59:58.642332
2025-09-25,127,2025092505012001,HRL,Aryatara Investment & Securities,APPLE SECURITIES PRIVATE LIMITED,109,855.0,93195.0,2025-09-25T14:59:58.642268
2025-09-25,128,2025092504009962,LEC,Bhrikuti Stock Broking Co. Pvt. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,190,208.0,39520.0,2025-09-25T14:59:58.586377
2025-09-25,129,2025092503006038,SFCL,Aryatara Investment & Securities,Online Securities Pvt. Ltd.,10,434.0,4340.0,2025-09-25T14:59:58.575773
2025-09-25,130,2025092505012000,SMATA,Trishakti Securities Public Limited,Aryatara Investment & Securities,10,943.1,9431.0,2025-09-25T14:59:58.530491
2025-09-25,131,2025092503006037,JFL,Trisul Securities & Invt. Ltd.,Sweta Securities Private Limited,10,448.9,4489.0,2025-09-25T14:59:58.519825
2025-09-25,132,2025092501009435,TTL,Primo Securities (PVT) Ltd.,Naasa Securities Co. Ltd.,10,752.0,7520.0,2025-09-25T14:59:58.489047
2025-09-25,133,2025092503006036,GRDBL,Premier Securities Company Ltd.,Linch Stock Market Ltd.,20,1116.0,22320.0,2025-09-25T14:59:58.386538
2025-09-25,134,2025092503006035,GRDBL,Premier Securities Company Ltd.,Linch Stock Market Ltd.,70,1109.0,77630.0,2025-09-25T14:59:58.386434
2025-09-25,135,2025092505011999,NRM,Sri Hari Securities Pvt. Ltd.,Secured Securities Ltd.,107,437.2,46780.4,2025-09-25T14:59:58.349406
2025-09-25,136,2025092505011998,NRM,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Secured Securities Ltd.,100,437.3,43730.0,2025-09-25T14:59:58.34938
2025-09-25,137,2025092505011997,NRM,Sundhara Securities Limited,Secured Securities Ltd.,30,437.7,13131.0,2025-09-25T14:59:58.349352
2025-09-25,138,2025092505011996,NRM,Imperial Securities Company Pvt. Ltd.,Secured Securities Ltd.,10,438.0,4380.0,2025-09-25T14:59:58.349325
2025-09-25,139,2025092505011995,NRM,Aryatara Investment & Securities,Secured Securities Ltd.,155,438.0,67890.0,2025-09-25T14:59:58.349287
2025-09-25,140,2025092505011994,NRM,Oxford Securities Pvt. Ltd.,Secured Securities Ltd.,100,438.0,43800.0,2025-09-25T14:59:58.349255
2025-09-25,141,2025092505011993,NRM,Creative Securities Pvt Ltd,Secured Securities Ltd.,100,438.0,43800.0,2025-09-25T14:59:58.349232
2025-09-25,142,2025092505011992,NRM,Agrawal Securities (PVT) Ltd.,Secured Securities Ltd.,348,438.0,152424.0,2025-09-25T14:59:58.349193
2025-09-25,143,2025092505011991,TAMOR,Deevyaa Securities & Stock House Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,500,496.0,248000.0,2025-09-25T14:59:58.345027
2025-09-25,144,2025092503006034,SWMF,Asian Securities Private Ltd.,Imperial Securities Company Pvt. Ltd.,16,711.0,11376.0,2025-09-25T14:59:58.342792
2025-09-25,145,2025092503006033,SWMF,Kumari Securities Private Limited,Imperial Securities Company Pvt. Ltd.,34,711.1,24177.4,2025-09-25T14:59:58.342633
2025-09-25,146,2025092504009961,NIL,Asian Securities Private Ltd.,Online Securities Pvt. Ltd.,17,615.0,10455.0,2025-09-25T14:59:58.219106
2025-09-25,147,2025092503006032,GLBSL,Market Securities & Exchange (PVT) Ltd.,Thrive Brokerage House Pvt. Ltd,10,2230.0,22300.0,2025-09-25T14:59:58.160066
2025-09-25,148,2025092501009434,HEIP,N.I.M.B. Stock Markets Limited,South Asian Bulls Pvt. Ltd.,10,362.8,3628.0,2025-09-25T14:59:58.145011
2025-09-25,149,2025092504009960,UMHL,Capital Max Securities Ltd,Sani Securities Company Ltd.,4663,550.0,2564650.0,2025-09-25T14:59:58.144356
2025-09-25,150,2025092504009959,UMHL,Capital Max Securities Ltd,K.B.L. Securities Limited ,1000,549.9,549900.0,2025-09-25T14:59:58.144328
2025-09-25,151,2025092504009958,UMHL,Capital Max Securities Ltd,Market Securities & Exchange (PVT) Ltd.,600,549.0,329400.0,2025-09-25T14:59:58.144288
2025-09-25,152,2025092504009957,UMHL,Capital Max Securities Ltd,J.F. Securites (PVT) Ltd.,500,549.0,274500.0,2025-09-25T14:59:58.144264
2025-09-25,153,2025092504009956,UMHL,Capital Max Securities Ltd,Imperial Securities Company Pvt. Ltd.,300,549.0,164700.0,2025-09-25T14:59:58.144232
2025-09-25,154,2025092504009955,UMHL,Capital Max Securities Ltd,Dakshinkali Investment & Securities Pvt. Ltd.,460,548.0,252080.0,2025-09-25T14:59:58.144182
2025-09-25,155,2025092504009954,UMHL,Capital Max Securities Ltd,Aryatara Investment & Securities,500,545.0,272500.0,2025-09-25T14:59:58.144152
2025-09-25,156,2025092504009953,UMHL,Capital Max Securities Ltd,Kohinoor Investment & Securities Pvt. Ltd.,400,545.0,218000.0,2025-09-25T14:59:58.144115
2025-09-25,157,2025092504009952,UMHL,Capital Max Securities Ltd,N.M.B. SECURITIES LIMITED,1577,544.0,857888.0,2025-09-25T14:59:58.144054
2025-09-25,158,2025092503006031,MSLB,ABC Securities Private Limited,Thrive Brokerage House Pvt. Ltd,10,1449.0,14490.0,2025-09-25T14:59:58.139826
2025-09-25,159,2025092503006030,SAPDBL,Shree Krishna Securities Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,100,857.9,85790.0,2025-09-25T14:59:58.130849
2025-09-25,160,2025092503006029,GBBL,Vision Securities Pvt. Ltd,Nepal Stock House (PVT) Ltd.,10,427.0,4270.0,2025-09-25T14:59:58.096738
2025-09-25,161,2025092504009951,CGH,Kohinoor Investment & Securities Pvt. Ltd.,Trishakti Securities Public Limited,74,934.9,69182.6,2025-09-25T14:59:58.046522
2025-09-25,162,2025092504009950,CGH,Kohinoor Investment & Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,550,934.6,514030.0,2025-09-25T14:59:58.046497
2025-09-25,163,2025092504009949,CGH,Kohinoor Investment & Securities Pvt. Ltd.,Online Securities Pvt. Ltd.,70,934.0,65380.0,2025-09-25T14:59:58.046472
2025-09-25,164,2025092504009948,CGH,Kohinoor Investment & Securities Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,350,934.0,326900.0,2025-09-25T14:59:58.046439
2025-09-25,165,2025092504009947,CGH,Kohinoor Investment & Securities Pvt. Ltd.,KALASH STOCK MARKET PVT. LTD.,100,933.0,93300.0,2025-09-25T14:59:58.046411
