Date,S.N.,Contract ID,Symbol,Buyer Broker,Seller Broker,Quantity,Rate,Amount,Trade Time
2025-08-25,1,2025082505020309,BHL,Kumari Securities Private Limited,Siprabi Securities Pvt. Ltd.,63,199.3,12555.9,2025-08-25T14:59:59.960378
2025-08-25,2,2025082505020308,MMKJL,Nabil Stock Dealer Ltd.,Capital Max Securities Ltd,241,576.0,138816.0,2025-08-25T14:59:59.931648
2025-08-25,3,2025082505020307,BBC,Imperial Securities Company Pvt. Ltd.,Infinity Securities Limited,10,5310.0,53100.0,2025-08-25T14:59:59.920144
2025-08-25,4,2025082503012672,GBBL,Kumari Securities Private Limited,Kohinoor Investment & Securities Pvt. Ltd.,200,427.0,85400.0,2025-08-25T14:59:59.911943
2025-08-25,5,2025082505020306,SGHC,Sundhara Securities Limited,Vision Securities Pvt. Ltd,191,371.5,70956.5,2025-08-25T14:59:59.874429
2025-08-25,6,2025082505020305,SGHC,Sundhara Securities Limited,Sani Securities Company Ltd.,109,371.5,40493.5,2025-08-25T14:59:59.874298
2025-08-25,7,2025082504012483,PMHPL,Cristal Kanchanjanga Securites Pvt. Ltd.,Nabil Stock Dealer Ltd.,10,403.0,4030.0,2025-08-25T14:59:59.853065
2025-08-25,8,2025082505020304,GCIL,Online Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,50,493.0,24650.0,2025-08-25T14:59:59.838783
2025-08-25,9,2025082503012671,MSLB,Shree Krishna Securities Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,50,1555.0,77750.0,2025-08-25T14:59:59.80394
2025-08-25,10,2025082504012482,AHPC,Bhrikuti Stock Broking Co. Pvt. Ltd.,Naasa Securities Co. Ltd.,179,291.0,52089.0,2025-08-25T14:59:59.704671
2025-08-25,11,2025082504012481,PPCL,Midas Stock Broking Company Private Limited,Linch Stock Market Ltd.,100,336.5,33650.0,2025-08-25T14:59:59.659463
2025-08-25,12,2025082503012670,CBBL,Naasa Securities Co. Ltd.,Dakshinkali Investment & Securities Pvt. Ltd.,240,1075.9,258216.0,2025-08-25T14:59:59.615686
2025-08-25,13,2025082503012669,CBBL,Naasa Securities Co. Ltd.,Online Securities Pvt. Ltd.,10,1075.0,10750.0,2025-08-25T14:59:59.615643
2025-08-25,14,2025082505020303,MBJC,Naasa Securities Co. Ltd.,Bhrikuti Stock Broking Co. Pvt. Ltd.,10,314.0,3140.0,2025-08-25T14:59:59.495575
2025-08-25,15,2025082501011693,JBLB,Nepal Investment And Securities Trading Private Limited,Ashutosh Brokerage & Securities (PVT) Ltd.,50,1505.0,75250.0,2025-08-25T14:59:59.487108
2025-08-25,16,2025082503012668,ALICL,Capital Hub P. Ltd,Kumari Securities Private Limited,26,492.0,12792.0,2025-08-25T14:59:59.419454
2025-08-25,17,2025082503012667,ALICL,Capital Hub P. Ltd,S.P.S.A. Securities Limited,56,491.9,27546.4,2025-08-25T14:59:59.41939
2025-08-25,18,2025082503012666,ALICL,Capital Hub P. Ltd,Primo Securities (PVT) Ltd.,18,491.5,8847.0,2025-08-25T14:59:59.419243
2025-08-25,19,2025082504012480,GHL,Sani Securities Company Ltd.,R.B.B. Securities Company Ltd,208,237.0,49296.0,2025-08-25T14:59:59.359519
2025-08-25,20,2025082504012479,GHL,Vision Securities Pvt. Ltd,R.B.B. Securities Company Ltd,1000,237.0,237000.0,2025-08-25T14:59:59.359433
2025-08-25,21,2025082504012478,GHL,Imperial Securities Company Pvt. Ltd.,R.B.B. Securities Company Ltd,292,237.0,69204.0,2025-08-25T14:59:59.359237
2025-08-25,22,2025082501011692,SBL,Cristal Kanchanjanga Securites Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,10,361.8,3618.0,2025-08-25T14:59:59.312207
2025-08-25,23,2025082501011691,SARBTM,Sweta Securities Private Limited,Asian Securities Private Ltd.,400,911.5,364600.0,2025-08-25T14:59:59.222768
2025-08-25,24,2025082504012477,HURJA,Premier Securities Company Ltd.,Naasa Securities Co. Ltd.,125,237.7,29712.5,2025-08-25T14:59:59.207673
